X,Y,温升
0.777777778,0,69.0061354
0.888888889,0,70.2433649
1,0,70.6461214
1.11111111,0,70.1921621
1.22222222,0,68.8930827
1.33333333,0,66.7928814
1.44444444,0,63.9647196
1.55555556,0,60.5061345
1.66666667,0,56.5330741
1.77777778,0,52.1732079
1.88888889,0,47.5590032
2,0,42.8210547
2.11111111,0,38.0821015
2.22222222,0,33.452079
2.33333333,0,29.0244389
2.44444444,0,24.8738483
2.55555556,0,21.0552556
2.66666667,0,17.6042051
2.77777778,0,14.5382012
2.88888889,0,11.858869
3,0,9.55463752
-3,0.111111111,0.924587407
-2.88888889,0.111111111,1.30667068
-2.77777778,0.111111111,1.80280213
-2.66666667,0.111111111,2.42863068
-2.55555556,0.111111111,3.19517643
-2.44444444,0.111111111,4.10642401
-2.33333333,0.111111111,5.15726822
-2.22222222,0.111111111,6.33229564
-2.11111111,0.111111111,7.60586769
-2,0.111111111,8.9438441
-1.88888889,0.111111111,10.3070518
-1.77777778,0.111111111,11.6562921
-1.66666667,0.111111111,12.958347
-1.55555556,0.111111111,14.1921605
-1.44444444,0.111111111,15.3542154
-1.33333333,0.111111111,16.4621336
-1.22222222,0.111111111,17.5557332
-1.11111111,0.111111111,18.69513
-1,0.111111111,19.9559217
-0.888888889,0.111111111,21.4219418
-0.777777778,0.111111111,23.1764368
-0.666666667,0.111111111,25.292727
-0.555555556,0.111111111,27.8254477
-0.444444444,0.111111111,30.803324
-0.333333333,0.111111111,34.2241792
-0.222222222,0.111111111,38.0525569
-0.111111111,0.111111111,42.2200257
0,0.111111111,46.6279794
0.111111111,0.111111111,51.1525607
0.222222222,0.111111111,55.6512369
0.333333333,0.111111111,59.9705119
0.444444444,0.111111111,63.9542575
0.555555556,0.111111111,67.4521651
0.666666667,0.111111111,70.3278387
0.777777778,0.111111111,72.4660834
0.888888889,0.111111111,73.7789742
1,0.111111111,74.2103525
1.11111111,0.111111111,73.7384772
1.22222222,0.111111111,72.3766686
1.33333333,0.111111111,70.1719193
1.44444444,0.111111111,67.2015943
1.55555556,0.111111111,63.5684835
1.66666667,0.111111111,59.3945972
1.77777778,0.111111111,54.8141818
1.88888889,0.111111111,49.9664757
2,0.111111111,44.9887212
2.11111111,0.111111111,40.0098906
2.22222222,0.111111111,35.1454946
2.33333333,0.111111111,30.4937212
2.44444444,0.111111111,26.1330199
2.55555556,0.111111111,22.1211218
2.66666667,0.111111111,18.4953713
2.77777778,0.111111111,15.2741592
2.88888889,0.111111111,12.459193
3,0.111111111,10.0383158
-3,0.222222222,0.720054304
-2.88888889,0.222222222,1.01852049
-2.77777778,0.222222222,1.40679685
-2.66666667,0.222222222,1.89774925
-2.55555556,0.222222222,2.50096411
-2.44444444,0.222222222,3.22097476
-2.33333333,0.222222222,4.05577299
-2.22222222,0.222222222,4.99597701
-2.11111111,0.222222222,6.02501051
-2,0.222222222,7.12054745
-1.88888889,0.222222222,8.25729336
-1.77777778,0.222222222,9.4109301
-1.66666667,0.222222222,10.5627908
-1.55555556,0.222222222,11.7046116
-1.44444444,0.222222222,12.8425818
-1.33333333,0.222222222,13.999926
-1.22222222,0.222222222,15.2174069
-1.11111111,0.222222222,16.5514231
-1,0.222222222,18.0697284
-0.888888889,0.222222222,19.8451591
-0.777777778,0.222222222,21.948054
-0.666666667,0.222222222,24.438224
-0.555555556,0.222222222,27.3573722
-0.444444444,0.222222222,30.7227693
-0.333333333,0.222222222,34.5227979
-0.222222222,0.222222222,38.714735
-0.111111111,0.222222222,43.2248992
0,0.222222222,47.9510708
0.111111111,0.222222222,52.7669318
0.222222222,0.222222222,57.5281641
0.333333333,0.222222222,62.0797757
0.444444444,0.222222222,66.2641889
0.555555556,0.222222222,69.9296056
0.666666667,0.222222222,72.9381557
0.777777778,0.222222222,75.1733432
0.888888889,0.222222222,76.5463306
1,0.222222222,77.0006578
1.11111111,0.222222222,76.5150823
1.22222222,0.222222222,75.1043487
1.33333333,0.222222222,72.8178447
1.44444444,0.222222222,69.7362595
1.55555556,0.222222222,65.9665168
1.66666667,0.222222222,61.6353867
1.77777778,0.222222222,56.8822732
1.88888889,0.222222222,51.8517214
2,0.222222222,46.6861816
2.11111111,0.222222222,41.5195082
2.22222222,0.222222222,36.471579
2.33333333,0.222222222,31.6442909
2.44444444,0.222222222,27.1190555
2.55555556,0.222222222,22.9557835
2.66666667,0.222222222,19.1932284
2.77777778,0.222222222,15.8504753
2.88888889,0.222222222,12.9292964
3,0.222222222,10.4170761
-3,0.333333333,0.54908807
-2.88888889,0.333333333,0.777640381
-2.77777778,0.333333333,1.07572124
-2.66666667,0.333333333,1.45385553
-2.55555556,0.333333333,1.92040959
-2.44444444,0.333333333,2.48034446
-2.33333333,0.333333333,3.13419816
-2.22222222,0.333333333,3.87757395
-2.11111111,0.333333333,4.70139727
-2,0.333333333,5.59312527
-1.88888889,0.333333333,6.53895177
-1.77777778,0.333333333,7.52686273
-1.66666667,0.333333333,8.55019887
-1.55555556,0.333333333,9.61121301
-1.44444444,0.333333333,10.7240153
-1.33333333,0.333333333,11.9163079
-1.22222222,0.333333333,13.2294324
-1.11111111,0.333333333,14.7164733
-1,0.333333333,16.4384354
-0.888888889,0.333333333,18.4588
-0.777777778,0.333333333,20.8369973
-0.666666667,0.333333333,23.621487
-0.555555556,0.333333333,26.8431809
-0.444444444,0.333333333,30.5098856
-0.333333333,0.333333333,34.6023064
-0.222222222,0.333333333,39.0719731
-0.111111111,0.333333333,43.8412566
0,0.333333333,48.8054662
0.111111111,0.333333333,53.8368726
0.222222222,0.333333333,58.7903854
0.333333333,0.333333333,63.5105285
0.444444444,0.333333333,67.8392905
0.555555556,0.333333333,71.6243792
0.666666667,0.333333333,74.7273762
0.777777778,0.333333333,77.031277
0.888888889,0.333333333,78.4469215
1,0.333333333,78.9178725
1.11111111,0.333333333,78.4233976
1.22222222,0.333333333,76.9793377
1.33333333,0.333333333,74.6368056
1.44444444,0.333333333,71.4788275
1.55555556,0.333333333,67.6152018
1.66666667,0.333333333,63.1759908
1.77777778,0.333333333,58.3041562
1.88888889,0.333333333,53.1478987
2,0.333333333,47.8532527
2.11111111,0.333333333,42.5574317
2.22222222,0.333333333,37.3833167
2.33333333,0.333333333,32.4353553
2.44444444,0.333333333,27.7969961
2.55555556,0.333333333,23.5296481
2.66666667,0.333333333,19.6730343
2.77777778,0.333333333,16.2467168
2.88888889,0.333333333,13.2525122
3,0.333333333,10.6774896
-3,0.444444444,0.410631474
-2.88888889,0.444444444,0.582536932
-2.77777778,0.444444444,0.807516073
-2.66666667,0.444444444,1.09417751
-2.55555556,0.444444444,1.44986926
-2.44444444,0.444444444,1.87985569
-2.33333333,0.444444444,2.38667763
-2.22222222,0.444444444,2.96989657
-2.11111111,0.444444444,3.6264111
-2,0.444444444,4.351473
-1.88888889,0.444444444,5.14042288
-1.77777778,0.444444444,5.99102424
-1.66666667,0.444444444,6.90612523
-1.55555556,0.444444444,7.89625076
-1.44444444,0.444444444,8.98165678
-1.33333333,0.444444444,10.1933856
-1.22222222,0.444444444,11.572954
-1.11111111,0.444444444,13.170474
-1,0.444444444,15.0412177
-0.888888889,0.444444444,17.2408627
-0.777777778,0.444444444,19.8198392
-0.666666667,0.444444444,22.8173327
-0.555555556,0.444444444,26.2555411
-0.444444444,0.444444444,30.1347598
-0.333333333,0.444444444,34.4297757
-0.222222222,0.444444444,39.087919
-0.111111111,0.444444444,44.0289774
0,0.444444444,49.1470247
0.111111111,0.444444444,54.3140874
0.222222222,0.444444444,59.3854528
0.333333333,0.444444444,64.20632
0.444444444,0.444444444,68.6194098
0.555555556,0.444444444,72.4730758
0.666666667,0.444444444,75.6294081
0.777777778,0.444444444,77.9717972
0.888888889,0.444444444,79.4114344
1,0.444444444,79.8922844
1.11111111,0.444444444,79.3941575
1.22222222,0.444444444,77.9336507
1.33333333,0.444444444,75.5628891
1.44444444,0.444444444,72.3661762
1.55555556,0.444444444,68.4548293
1.66666667,0.444444444,63.9606209
1.77777778,0.444444444,59.0283449
1.88888889,0.444444444,53.8080749
2,0.444444444,48.4476776
2.11111111,0.444444444,43.0860804
2.22222222,0.444444444,37.847696
2.33333333,0.444444444,32.8382722
2.44444444,0.444444444,28.1422953
2.55555556,0.444444444,23.8219379
2.66666667,0.444444444,19.9174165
2.77777778,0.444444444,16.4485367
2.88888889,0.444444444,13.4171375
3,0.444444444,10.8101275
-3,0.555555556,0.30182603
-2.88888889,0.555555556,0.429179516
-2.77777778,0.555555556,0.596635964
-2.66666667,0.555555556,0.81127088
-2.55555556,0.555555556,1.07959176
-2.44444444,0.555555556,1.40704401
-2.33333333,0.555555556,1.79766345
-2.22222222,0.555555556,2.25401697
-2.11111111,0.555555556,2.77756121
-2,0.555555556,3.3695024
-1.88888889,0.555555556,4.03216007
-1.77777778,0.555555556,4.7707324
-1.66666667,0.555555556,5.59525005
-1.55555556,0.555555556,6.52241237
-1.44444444,0.555555556,7.5769469
-1.33333333,0.555555556,8.79213985
-1.22222222,0.555555556,10.2092546
-1.11111111,0.555555556,11.875683
-1,0.555555556,13.8418361
-0.888888889,0.555555556,16.1569563
-0.777777778,0.555555556,18.8641805
-0.666666667,0.555555556,21.9952971
-0.555555556,0.555555556,25.5656905
-0.444444444,0.555555556,29.569958
-0.333333333,0.555555556,33.978633
-0.222222222,0.555555556,38.7363518
-0.111111111,0.555555556,43.7616894
0,0.555555556,48.9487683
0.111111111,0.555555556,54.1706205
0.222222222,0.555555556,59.284166
0.333333333,0.555555556,64.1365561
0.444444444,0.555555556,68.57253
0.555555556,0.555555556,72.4423419
0.666666667,0.555555556,75.6097508
0.777777778,0.555555556,77.959531
0.888888889,0.555555556,79.403967
1,0.555555556,79.8878493
1.11111111,0.555555556,79.3915875
1.22222222,0.555555556,77.9321978
1.33333333,0.555555556,75.5620879
1.44444444,0.555555556,72.3657451
1.55555556,0.555555556,68.4546029
1.66666667,0.555555556,63.960505
1.77777778,0.555555556,59.028287
1.88888889,0.555555556,53.8080467
2,0.555555556,48.4476641
2.11111111,0.555555556,43.0860742
2.22222222,0.555555556,37.8476932
2.33333333,0.555555556,32.8382709
2.44444444,0.555555556,28.1422948
2.55555556,0.555555556,23.8219376
2.66666667,0.555555556,19.9174165
2.77777778,0.555555556,16.4485367
2.88888889,0.555555556,13.4171375
3,0.555555556,10.8101275
-3,0.666666667,0.218728453
-2.88888889,0.666666667,0.312010214
-2.77777778,0.666666667,0.435438278
-2.66666667,0.666666667,0.594882639
-2.55555556,0.666666667,0.796157633
-2.44444444,0.666666667,1.04477396
-2.33333333,0.666666667,1.34580879
-2.22222222,0.666666667,1.70399054
-2.11111111,0.666666667,2.12408392
-2,0.666666667,2.61162527
-1.88888889,0.666666667,3.17399813
-1.77777778,0.666666667,3.82176187
-1.66666667,0.666666667,4.57006514
-1.55555556,0.666666667,5.43990774
-1.44444444,0.666666667,6.45897675
-1.33333333,0.666666667,7.6617873
-1.22222222,0.666666667,9.08891157
-1.11111111,0.666666667,10.7851749
-1,0.666666667,12.7968231
-0.888888889,0.666666667,15.1677984
-0.777777778,0.666666667,17.9353865
-0.666666667,0.666666667,21.1255886
-0.555555556,0.666666667,24.748628
-0.444444444,0.666666667,28.7950108
-0.333333333,0.666666667,33.2325283
-0.222222222,0.666666667,38.0045301
-0.111111111,0.666666667,43.0297056
0,0.666666667,48.2035117
0.111111111,0.666666667,53.4012723
0.222222222,0.666666667,58.4828541
0.333333333,0.666666667,63.2987084
0.444444444,0.666666667,67.6969522
0.555555556,0.666666667,71.5310639
0.666666667,0.666666667,74.6676918
0.777777778,0.666666667,76.9940339
0.888888889,0.666666667,78.4242486
1,0.666666667,78.9044063
1.11111111,0.666666667,78.4155947
1.22222222,0.666666667,76.9749265
1.33333333,0.666666667,74.6343727
1.44444444,0.666666667,71.4775184
1.55555556,0.666666667,67.6145146
1.66666667,0.666666667,63.1756389
1.77777778,0.666666667,58.3039804
1.88888889,0.666666667,53.147813
2,0.666666667,47.853212
2.11111111,0.666666667,42.5574128
2.22222222,0.666666667,37.3833082
2.33333333,0.666666667,32.4353515
2.44444444,0.666666667,27.7969945
2.55555556,0.666666667,23.5296474
2.66666667,0.666666667,19.673034
2.77777778,0.666666667,16.2467167
2.88888889,0.666666667,13.2525121
3,0.666666667,10.6774896
-3,0.777777778,0.156945018
-2.88888889,0.777777778,0.22483792
-2.77777778,0.777777778,0.315412606
-2.66666667,0.777777778,0.433600519
-2.55555556,0.777777778,0.584638126
-2.44444444,0.777777778,0.773995647
-2.33333333,0.777777778,1.00740204
-2.22222222,0.777777778,1.29102961
-2.11111111,0.777777778,1.63189161
-2,0.777777778,2.03847854
-1.88888889,0.777777778,2.5216146
-1.77777778,0.777777778,3.09545873
-1.66666667,0.777777778,3.77851649
-1.55555556,0.777777778,4.59447882
-1.44444444,0.777777778,5.57267744
-1.33333333,0.777777778,6.74794983
-1.22222222,0.777777778,8.15974718
-1.11111111,0.777777778,9.8503904
-1,0.777777778,11.8624754
-0.888888889,0.777777778,14.2355341
-0.777777778,0.777777778,17.002159
-0.666666667,0.777777778,20.1838796
-0.555555556,0.777777778,23.787135
-0.444444444,0.777777778,27.7997064
-0.333333333,0.777777778,32.1879642
-0.222222222,0.777777778,36.8952419
-0.111111111,0.777777778,41.8415827
0,0.777777778,46.9250188
0.111111111,0.777777778,52.0244362
0.222222222,0.777777778,57.0039664
0.333333333,0.777777778,61.718721
0.444444444,0.777777778,66.0215684
0.555555556,0.777777778,69.7705465
0.666666667,0.777777778,72.8364216
0.777777778,0.777777778,75.1098611
0.888888889,0.777777778,76.5076839
1,0.777777778,76.9777042
1.11111111,0.777777778,76.5017819
1.22222222,0.777777778,75.0968298
1.33333333,0.777777778,72.8136978
1.44444444,0.777777778,69.7340281
1.55555556,0.777777778,65.9653454
1.66666667,0.777777778,61.6347868
1.77777778,0.777777778,56.8819734
1.88888889,0.777777778,51.8515753
2,0.777777778,46.6861121
2.11111111,0.777777778,41.519476
2.22222222,0.777777778,36.4715644
2.33333333,0.777777778,31.6442845
2.44444444,0.777777778,27.1190528
2.55555556,0.777777778,22.9557823
2.66666667,0.777777778,19.1932279
2.77777778,0.777777778,15.8504751
2.88888889,0.777777778,12.9292964
3,0.777777778,10.4170761
-3,0.888888889,0.112128653
-2.88888889,0.888888889,0.161538877
-2.77777778,0.888888889,0.228143882
-2.66666667,0.888888889,0.316144735
-2.55555556,0.888888889,0.430285387
-2.44444444,0.888888889,0.575902233
-2.33333333,0.888888889,0.759053301
-2.22222222,0.888888889,0.986766767
-2.11111111,0.888888889,1.26743925
-2,0.888888889,1.61139287
-1.88888889,0.888888889,2.03156681
-1.77777778,0.888888889,2.54427761
-1.66666667,0.888888889,3.16993967
-1.55555556,0.888888889,3.93360197
-1.44444444,0.888888889,4.86513703
-1.33333333,0.888888889,5.99892221
-1.22222222,0.888888889,7.37288319
-1.11111111,0.888888889,9.02682437
-1,0.888888889,11.0000456
-0.888888889,0.888888889,13.3283283
-0.777777778,0.888888889,16.0404583
-0.666666667,0.888888889,19.1545236
-0.555555556,0.888888889,22.6742799
-0.444444444,0.888888889,26.5859044
-0.333333333,0.888888889,30.8554617
-0.222222222,0.888888889,35.4273771
-0.111111111,0.888888889,40.2241652
0,0.888888889,45.147583
0.111111111,0.888888889,50.0812819
0.222222222,0.888888889,54.8949202
0.333333333,0.888888889,59.4495793
0.444444444,0.888888889,63.6042027
0.555555556,0.888888889,67.2226732
0.666666667,0.888888889,70.1810559
0.777777778,0.888888889,72.3744909
0.888888889,0.888888889,73.7232144
1,0.888888889,74.1772349
1.11111111,0.888888889,73.7192873
1.22222222,0.888888889,72.3658202
1.33333333,0.888888889,70.1659361
1.44444444,0.888888889,67.1983748
1.55555556,0.888888889,63.5667934
1.66666667,0.888888889,59.3937317
1.77777778,0.888888889,54.8137493
1.88888889,0.888888889,49.9662649
2,0.888888889,44.988621
2.11111111,0.888888889,40.009844
2.22222222,0.888888889,35.1454736
2.33333333,0.888888889,30.4937119
2.44444444,0.888888889,26.1330159
2.55555556,0.888888889,22.1211202
2.66666667,0.888888889,18.4953707
2.77777778,0.888888889,15.2741589
2.88888889,0.888888889,12.4591929
3,0.888888889,10.0383158
-3,1,0.0803190068
-2.88888889,1,0.116535787
-2.77777778,1,0.165970873
-2.66666667,1,0.232250827
-2.55555556,1,0.319687029
-2.44444444,1,0.433402687
-2.33333333,1,0.579526766
-2.22222222,1,0.765478209
-2.11111111,1,1.00035529
-2,1,1.29542791
-1.88888889,1,1.66470558
-1.77777778,1,2.12552303
-1.66666667,1,2.69905424
-1.55555556,1,3.41063976
-1.44444444,1,4.28979799
-1.33333333,1,5.3697945
-1.22222222,1,6.68666606
-1.11111111,1,8.277639
-1,1,10.1789398
-0.888888889,1,12.423064
-0.777777778,1,15.0356404
-0.666666667,1,18.0320902
-0.555555556,1,21.4143344
-0.444444444,1,25.1678335
-0.333333333,1,29.2592547
-0.222222222,1,33.6350473
-0.111111111,1,38.2211652
0,1,42.9241108
0.111111111,1,47.6333855
0.222222222,1,52.2253242
0.333333333,1,56.5681758
0.444444444,1,60.52817
0.555555556,1,63.9762096
0.666666667,1,66.7947361
0.777777778,1,68.8842782
0.888888889,1,70.1691805
1,1,70.6020608
1.11111111,1,70.1666313
1.22222222,1,68.8786497
1.33333333,1,66.7849212
1.44444444,1,63.9604364
1.55555556,1,60.503886
1.66666667,1,56.5319226
1.77777778,1,52.1726325
1.88888889,1,47.5587227
2,1,42.8209213
2.11111111,1,38.0820396
2.22222222,1,33.4520509
2.33333333,1,29.0244265
2.44444444,1,24.873843
2.55555556,1,21.0552534
2.66666667,1,17.6042042
2.77777778,1,14.5382008
2.88888889,1,11.8588689
3,1,9.55463746
-3,1.11111111,0.0581338036
-2.88888889,1.11111111,0.08506725
-2.77777778,1.11111111,0.122356196
-2.66666667,1.11111111,0.173165258
-2.55555556,1.11111111,0.241413495
-2.44444444,1.11111111,0.33194634
-2.33333333,1.11111111,0.450764633
-2.22222222,1.11111111,0.605323192
-2.11111111,1.11111111,0.804903607
-2,1.11111111,1.06105213
-1.88888889,1.11111111,1.38805423
-1.77777778,1.11111111,1.80339432
-1.66666667,1.11111111,2.32812599
-1.55555556,1.11111111,2.98705894
-1.44444444,1.11111111,3.80865874
-1.33333333,1.11111111,4.82455796
-1.22222222,1.11111111,6.06859569
-1.11111111,1.11111111,7.57533539
-1,1.11111111,9.37805857
-0.888888889,1.11111111,11.5062879
-0.777777778,1.11111111,13.982953
-0.666666667,1.11111111,16.8213707
-0.555555556,1.11111111,20.0222587
-0.444444444,1.11111111,23.5710379
-0.333333333,1.11111111,27.4356916
-0.222222222,1.11111111,31.5654445
-0.111111111,1.11111111,35.8904892
0,1.11111111,40.3229329
0.111111111,1.11111111,44.7590523
0.222222222,1.11111111,49.0828459
0.333333333,1.11111111,53.1707609
0.444444444,1.11111111,56.8973576
0.555555556,1.11111111,60.14157
0.666666667,1.11111111,62.7931434
0.777777778,1.11111111,64.7587822
0.888888889,1.11111111,65.9675343
1,1.11111111,66.3749859
1.11111111,1.11111111,65.9659199
1.22222222,1.11111111,64.7552176
1.33333333,1.11111111,62.7869275
1.44444444,1.11111111,60.1315806
1.55555556,1.11111111,56.8819782
1.66666667,1.11111111,53.1478013
1.77777778,1.11111111,49.0494755
1.88888889,1.11111111,44.7117674
2,1.11111111,40.2575816
2.11111111,1.11111111,35.8023791
2.22222222,1.11111111,31.4495505
2.33333333,1.11111111,27.2869718
2.44444444,1.11111111,23.3848499
2.55555556,1.11111111,19.794848
2.66666667,1.11111111,16.5503848
2.77777778,1.11111111,13.6679179
2.88888889,1.11111111,11.1489756
3,1.11111111,8.98267965
-3,1.22222222,0.0428377665
-2.88888889,1.22222222,0.0632845754
-2.77777778,1.22222222,0.0920188792
-2.66666667,1.22222222,0.131822307
-2.55555556,1.22222222,0.18624801
-2.44444444,1.22222222,0.259814015
-2.33333333,1.22222222,0.35824586
-2.22222222,1.22222222,0.488773968
-2.11111111,1.22222222,0.66048415
-2,1.22222222,0.884708234
-1.88888889,1.22222222,1.17542663
-1.77777778,1.22222222,1.54963698
-1.66666667,1.22222222,2.02762546
-1.55555556,1.22222222,2.6330629
-1.44444444,1.22222222,3.39284054
-1.33333333,1.22222222,4.33656237
-1.22222222,1.22222222,5.49562546
-1.11111111,1.22222222,6.90184693
-1,1.22222222,8.58563415
-0.888888889,1.22222222,10.5737427
-0.777777778,1.22222222,12.8867182
-0.666666667,1.22222222,15.5361687
-0.555555556,1.22222222,18.522063
-0.444444444,1.22222222,21.830279
-0.333333333,1.22222222,25.4306503
-0.222222222,1.22222222,29.2757508
-0.111111111,1.22222222,33.300633
0,1.22222222,37.4236843
0.111111111,1.22222222,41.54869
0.222222222,1.22222222,45.568098
0.333333333,1.22222222,49.3673769
0.444444444,1.22222222,52.8302495
0.555555556,1.22222222,55.8444884
0.666666667,1.22222222,58.3078819
0.777777778,1.22222222,60.1339369
0.888888889,1.22222222,61.2568792
1,1.22222222,61.6355505
1.11111111,1.22222222,61.2558816
1.22222222,1.22222222,60.1317344
1.33333333,1.22222222,58.3040413
1.44444444,1.22222222,55.8383163
1.55555556,1.22222222,52.8207471
1.66666667,1.22222222,49.3531909
1.77777778,1.22222222,45.5474796
1.88888889,1.22222222,41.5194742
2,1.22222222,37.3833059
2.11111111,1.22222222,33.2461926
2.22222222,1.22222222,29.2041436
2.33333333,1.22222222,25.3387612
2.44444444,1.22222222,21.7152395
2.55555556,1.22222222,18.3815533
2.66666667,1.22222222,15.3687354
2.77777778,1.22222222,12.6920683
2.88888889,1.22222222,10.3529712
3,1.22222222,8.34134243
-3,1.33333333,0.0323233267
-2.88888889,1.33333333,0.0482242334
-2.77777778,1.33333333,0.0708958655
-2.66666667,1.33333333,0.102791379
-2.55555556,1.33333333,0.14711593
-2.44444444,1.33333333,0.208025088
-2.33333333,1.33333333,0.290866107
-2.22222222,1.33333333,0.402463263
-2.11111111,1.33333333,0.551442039
-2,1.33333333,0.748577414
-1.88888889,1.33333333,1.00713928
-1.77777778,1.33333333,1.34319413
-1.66666667,1.33333333,1.77580861
-1.55555556,1.33333333,2.32708922
-1.44444444,1.33333333,3.02198723
-1.33333333,1.33333333,3.88779936
-1.22222222,1.33333333,4.9533071
-1.11111111,1.33333333,6.24751916
-1,1.33333333,7.7980142
-0.888888889,1.33333333,9.62892058
-0.777777778,1.33333333,11.7586157
-0.666666667,1.33333333,14.1972732
-0.555555556,1.33333333,16.9444278
-0.444444444,1.33333333,19.9867619
-0.333333333,1.33333333,23.2963341
-0.222222222,1.33333333,26.8294722
-0.111111111,1.33333333,30.5265282
0,1.33333333,34.3126494
0.111111111,1.33333333,38.099651
0.222222222,1.33333333,41.78899
0.333333333,1.33333333,45.2757421
0.444444444,1.33333333,48.453386
0.555555556,1.33333333,51.2191075
0.666666667,1.33333333,53.4792639
0.777777778,1.33333333,55.1546115
0.888888889,1.33333333,56.1848918
1,1.33333333,56.5324068
1.11111111,1.33333333,56.1842905
1.22222222,1.33333333,55.1532839
1.33333333,1.33333333,53.4769487
1.44444444,1.33333333,51.215387
1.55555556,1.33333333,48.447658
1.66666667,1.33333333,45.2671908
1.77777778,1.33333333,41.7765613
1.88888889,1.33333333,38.0820398
2,1.33333333,34.2883093
2.11111111,1.33333333,30.4937116
2.22222222,1.33333333,26.7863076
2.33333333,1.33333333,23.2409435
2.44444444,1.33333333,19.9174163
2.55555556,1.33333333,16.8597289
2.66666667,1.33333333,14.0963447
2.77777778,1.33333333,11.6412811
2.88888889,1.33333333,9.49583988
3,1.33333333,7.65075559
-3,1.44444444,0.0250372117
-2.88888889,1.44444444,0.0377040221
-2.77777778,1.44444444,0.0559986071
-2.66666667,1.44444444,0.0820835839
-2.55555556,1.44444444,0.118829879
-2.44444444,1.44444444,0.170009318
-2.33333333,1.44444444,0.240524616
-2.22222222,1.44444444,0.33667555
-2.11111111,1.44444444,0.466454308
-2,1.44444444,0.639854915
-1.88888889,1.44444444,0.869171659
-1.77777778,1.44444444,1.16925022
-1.66666667,1.44444444,1.55764442
-1.55555556,1.44444444,2.05462273
-1.44444444,1.44444444,2.68296439
-1.33333333,1.44444444,3.46748658
-1.22222222,1.44444444,4.43425414
-1.11111111,1.44444444,5.60944151
-1,1.44444444,7.01784402
-0.888888889,1.44444444,8.68106973
-0.777777778,1.44444444,10.6154831
-0.666666667,1.44444444,12.8300124
-0.555555556,1.44444444,15.3239701
-0.444444444,1.44444444,18.0850686
-0.333333333,1.44444444,21.0878284
-0.222222222,1.44444444,24.2925793
-0.111111111,1.44444444,27.6452354
0,1.44444444,31.0779856
0.111111111,1.44444444,34.5109777
0.222222222,1.44444444,37.8549996
0.333333333,1.44444444,41.0150709
0.444444444,1.44444444,43.8947671
0.555555556,1.44444444,46.4010169
0.666666667,1.44444444,48.4490496
0.777777778,1.44444444,49.9671279
0.888888889,1.44444444,50.900703
1,1.44444444,51.2156543
1.11111111,1.44444444,50.9003493
1.22222222,1.44444444,49.9663471
1.33333333,1.44444444,48.4476881
1.44444444,1.44444444,46.3988289
1.55555556,1.44444444,43.8913984
1.66666667,1.44444444,41.0100419
1.77777778,1.44444444,37.8476903
1.88888889,1.44444444,34.5006206
2,1.44444444,31.0636713
2.11111111,1.44444444,27.6259361
2.22222222,1.44444444,24.2671943
2.33333333,1.44444444,21.0552534
2.44444444,1.44444444,18.0442867
2.55555556,1.44444444,15.2741589
2.66666667,1.44444444,12.7706567
2.77777778,1.44444444,10.5464791
2.88888889,1.44444444,8.60280543
3,1.44444444,6.93124174
-3,1.55555556,0.0198817082
-2.88888889,1.55555556,0.0301835639
-2.77777778,1.55555556,0.045220657
-2.66666667,1.55555556,0.0668926385
-2.55555556,1.55555556,0.09774904
-2.44444444,1.55555556,0.141169235
-2.33333333,1.55555556,0.201575027
-2.22222222,1.55555556,0.284673384
-2.11111111,1.55555556,0.397721701
-2,1.55555556,0.549801078
-1.88888889,1.55555556,0.752074726
-1.77777778,1.55555556,1.01799951
-1.66666667,1.55555556,1.3634498
-1.55555556,1.55555556,1.80670578
-1.44444444,1.55555556,2.36825487
-1.33333333,1.55555556,3.07035648
-1.22222222,1.55555556,3.93632859
-1.11111111,1.55555556,4.98953005
-1,1.55555556,6.25203597
-0.888888889,1.55555556,7.74303294
-0.777777778,1.55555556,9.47699545
-0.666666667,1.55555556,11.4617412
-0.555555556,1.55555556,13.6964972
-0.444444444,1.55555556,16.1701359
-0.333333333,1.55555556,18.8597585
-0.222222222,1.55555556,21.7298042
-0.111111111,1.55555556,24.7318467
0,1.55555556,27.805207
0.111111111,1.55555556,30.8784535
0.222222222,1.55555556,33.8717937
0.333333333,1.55555556,36.7002806
0.444444444,1.55555556,39.2776765
0.555555556,1.55555556,41.5207417
0.666666667,1.55555556,43.3536587
0.777777778,1.55555556,44.7122662
0.888888889,1.55555556,45.5477771
1,1.55555556,45.8296783
1.11111111,1.55555556,45.5475742
1.22222222,1.55555556,44.7118183
1.33333333,1.55555556,43.3528775
1.44444444,1.55555556,41.5194863
1.55555556,1.55555556,39.2757437
1.66666667,1.55555556,36.6973952
1.77777778,1.55555556,33.8676
1.88888889,1.55555556,30.8725111
2,1.55555556,27.7969941
2.11111111,1.55555556,24.7207737
2.22222222,1.55555556,21.7152395
2.33333333,1.55555556,18.8410685
2.44444444,1.55555556,16.1467371
2.55555556,1.55555556,13.6679179
2.66666667,1.55555556,11.4276857
2.77777778,1.55555556,9.43740413
2.88888889,1.55555556,7.69812854
3,1.55555556,6.20234762
-3,1.66666667,0.0161117232
-2.88888889,1.66666667,0.0246189247
-2.77777778,1.66666667,0.0371372557
-2.66666667,1.66666667,0.0553251565
-2.55555556,1.66666667,0.0814247702
-2.44444444,1.66666667,0.11842542
