请求数,耗时
36.38394,145.362416
14.6914565,89.3538307
55.9870346,156.277109
81.9422314,215.031705
45.2063187,167.335132
31.7849093,105.73416
38.0699401,120.29164
33.4900273,106.868005
8.15288843,70.6031248
25.5436496,107.219448
31.8386828,125.489328
24.6062238,96.024086
39.5037779,116.033085
29.9011732,110.651872
14.8381085,86.4539335
16.5277468,71.2289192
51.7303912,177.952608
14.3851333,109.208687
13.0255152,60.5771853
16.6489641,87.5173781
23.6674968,111.958924
34.4380082,106.493701
9.94003013,88.8818446
18.4402194,83.4608173
25.5209793,117.02525
48.7721331,151.43489
15.3087177,75.6945656
52.5817538,171.581003
41.9696469,123.352469
67.3717529,199.208119
4.75453203,56.7120469
24.7732891,97.6038012
9.7193805,112.019222
25.4727587,100.199979
13.0699675,67.9450908
71.8675106,190.918766
32.8282801,138.96235
30.3703974,126.40172
69.0821264,197.13746
65.535848,184.003165
34.6101313,124.427974
16.9046823,93.6670855
23.929914,114.734471
30.5842505,98.1129512
23.9279903,101.660762
46.9596223,211.915003
79.3251073,216.035525
28.7469604,97.2525283
48.3254583,144.27708
18.6147846,69.6239619
9.34318487,56.1960238
33.8324839,110.29986
58.0635582,159.607606
38.0831755,135.682072
46.1359645,145.022905
20.6621439,102.64369
54.9755017,206.464693
64.3498644,174.278741
28.3966895,89.0157174
21.8945888,100.437022
30.6122188,115.48553
62.3732147,171.475648
11.0291076,89.6339096
2.79614972,66.0631274
35.3073484,121.350132
24.4158905,116.840249
16.3026186,98.2737483
14.1361184,86.5007342
8.43030391,67.2228919
74.2230836,183.690986
20.3093078,88.6257369
30.6024956,112.573051
17.6490809,123.819068
39.6597398,127.996961
59.6039121,192.48624
36.1506206,121.298598
24.5947221,101.280498
55.4730566,153.899859
23.1093579,89.7959829
25.1392578,110.996994
35.5976208,123.948762
55.2427133,190.547825
31.9885357,220.794763
64.0974071,173.56954
48.5027478,136.59068
41.0984454,121.192379
22.2449674,85.9006164
22.2005113,96.6864974
43.8023622,137.216465
11.5850806,64.5859682
46.3905284,141.758034
32.7558652,122.961477
4.73667643,44.3716179
40.6874909,141.616761
58.4753048,174.00448
20.4681208,88.6915966
7.8984122,73.597476
45.022048,150.224117
27.7069407,126.346902
38.6842397,132.763147
35.1721851,114.621043
41.039531,127.615173
36.6390808,116.339014
15.6284039,77.2598592
5.4058244,47.4549187
21.8984885,86.4801585
49.7967752,142.729843
38.7033313,152.784902
9.6046405,76.6577529
25.4024225,88.8750046
9.17492487,55.9565257
29.7415826,123.792068
27.0963186,208.867135
12.5047638,108.993549
41.3747504,136.982556
36.6231014,129.306065
23.4991119,77.7738366
23.0066777,91.7635712
63.3917842,183.803923
18.1187158,88.4044217
37.276892,137.644565
29.7978917,108.027349
41.8102652,118.116072
39.2615954,151.967581
22.1631544,105.78561
16.7150364,83.3536551
44.0704072,123.281452
24.9731385,122.24127
33.3716008,109.663156
52.8406462,139.668862
52.3016135,190.767457
64.4599253,178.576259
34.4631275,128.851081
26.8504403,100.655706
8.26948325,47.0346385
34.2269784,141.220822
56.1918808,156.112939
21.8991172,102.706465
10.8301388,63.0461151
23.9339696,111.587017
47.9651633,179.765657
37.3915306,139.156667
25.9504658,111.568758
45.5562027,153.045269
57.7582383,173.862528
14.6021694,76.9041332
83.5227141,224.654032
22.8406285,96.8571444
19.7679627,100.07642
23.0517051,130.455822
34.049853,115.943303
23.3652389,88.5395409
20.4498892,95.473479
10.949453,70.8435534
64.6176951,199.920833
31.0534842,120.243897
33.5412873,106.569272
21.8228058,81.9190769
73.2920778,206.703411
18.4223915,72.3169652
19.8559338,109.495352
28.5700521,110.808287
23.7265387,97.0321403
14.445743,70.0901106
5.33133738,69.7249942
22.2229591,98.9011752
6.54372486,66.394268
27.9614995,127.845406
49.4510875,144.636917
55.2685802,193.919563
9.91814136,51.9508511
61.6609661,160.332339
47.9638673,153.370861
28.7924613,110.492546
50.2337748,154.852539
6.77633714,63.0944742
14.9451927,79.7985191
17.7964069,112.17586
74.9396198,203.423821
41.5731533,132.462695
49.5298139,141.389195
25.7666811,88.3603012
60.2522517,180.504906
28.2985533,118.831506
28.5317086,122.853465
24.4634655,87.881607
66.7545682,184.052448
27.5580824,108.484918
39.5541634,137.222265
19.5378054,111.670166
26.5454713,97.5777054
51.508241,160.612088
38.6249094,132.369846
65.9663023,216.709954
5.2258973,83.4385138
33.1538991,142.637734
37.7222689,142.568601
41.3044037,142.667624
31.8841724,121.678774
23.5569712,118.46076
34.7036955,125.543184
49.6475547,164.352811
64.3302952,188.138896
70.9527895,187.998357
65.0892576,192.088757
36.3159389,130.436262
26.4968166,111.970209
10.1217921,102.56334
20.0947885,77.1311194
39.6941423,125.020015
23.3898354,121.667101
47.0805651,148.189187
18.5790051,75.3779387
32.6083659,123.254294
38.0249531,121.868534
10.1331388,72.9877051
51.6287569,187.169656
25.9259985,113.353553
23.5603855,104.97233
43.3452329,139.039617
7.28737902,53.1082425
27.5316033,94.3724726
34.6281667,108.773427
26.6338565,105.0984
11.8960286,54.5343411
31.8906129,112.9258
23.1014465,87.7029476
5.48733894,61.8048604
12.3595646,77.4122562
25.6074812,104.07073
26.2082717,120.914058
19.5584781,81.9541476
25.3334492,119.195997
28.3330784,113.971258
58.6786854,160.769713
88.1555808,240.229192
52.9915381,149.061481
72.8792357,198.72733
14.3393237,77.7072806
36.4322462,141.361917
123.019282,312.794988
17.7488158,122.340361
28.0379662,106.573332
24.7750226,92.8448431
44.2687689,183.315818
37.0300749,137.672901
35.8654857,116.296326
14.6764418,119.106363
46.3348143,161.378967
3.12269604,34.6225686
33.464234,147.653846
90.15602,234.490509
11.9020224,75.1059274
34.6640861,113.299589
39.8047518,118.500999
16.4183621,99.8461794
36.6971194,122.037489
36.0273474,121.117347
11.5319548,57.7259986
33.0751844,137.981631
78.3100882,204.282781
25.989735,87.0997913
5.12641179,61.6255725
59.1465707,163.485924
81.3415071,206.120443
15.8015274,97.7388743
45.0842149,182.398013
3.14050555,42.8838351
54.7251926,200.62701
42.2667315,149.950666
28.5823347,103.143634
37.5650965,124.608159
15.5796291,80.424743
23.3707055,111.559265
23.8447286,99.9350897
8.10586728,69.3317841
23.2951711,81.5375764
31.109312,109.671731
43.6611517,155.512296
46.1520119,142.697096
53.7497646,143.512555
44.7272996,137.867695
10.1045166,100.041431
12.1327149,87.9721077
38.8357844,118.020077
26.1074096,81.9760042
75.9666967,196.935353
2.19487494,33.411592
38.684916,134.903697
15.6525915,77.9168907
45.5448563,144.41417
52.4878882,159.60464
61.3071934,159.845913
34.7422528,110.690782
63.1595824,169.280858
22.9202262,133.789729
31.1431649,101.321097
13.072115,79.9513217
5.84571607,71.6623917
9.28781755,88.6526997
23.6601159,84.3187927
47.5757459,145.583569
9.24343015,84.3226158
49.8709326,163.785496
36.3941109,125.51968
26.6183673,133.74422
32.6393771,104.080428
22.8046274,124.558909
30.8307796,120.941357
35.8243771,105.860556
22.3608268,87.1141733
22.1448488,102.821301
58.4700136,170.619052
50.0831257,150.696067
20.725037,76.851934
77.4908495,197.222165
61.9720513,160.844011
15.0471766,85.8177122
34.528528,135.620883
92.4642197,226.645061
29.7772458,100.473957
63.5682354,202.724156
23.0737769,90.8832819
34.0647946,101.757692
21.3845805,90.5258875
32.7816739,113.705155
33.0430537,112.726943
14.6780409,75.0010347
4.73589421,51.4869584
43.0141947,121.391407
84.392248,216.877586
39.5199554,143.876657
32.3150059,145.009748
30.7297798,142.57252
12.8405761,89.8870476
25.1750094,109.982094
50.4329676,137.927382
34.1711982,105.684409
23.1409636,99.8569141
36.8554346,140.452048
14.0671827,76.0396904
80.5695485,261.246528
38.45418,154.652971
15.744657,92.4645717
23.5501231,108.526283
56.3695936,173.618044
10.0030022,82.9316253
50.7459977,159.770102
53.5974629,178.562014
16.8078872,122.407798
59.922329,153.387505
27.2939048,97.4519775
27.7554451,115.906519
34.5513079,118.37854
69.3273841,216.597101
40.277497,133.175177
70.3711045,285.245562
61.3273129,171.817556
45.7401215,158.511528
30.3274562,113.446764
41.3703536,149.128711
8.55641418,55.1051845
15.7494485,77.4305821
79.0341735,227.588295
17.0186167,84.1090631
17.0634354,87.5487102
37.5899622,122.061222
61.2119934,174.047877
95.8743974,262.374386
39.3955788,157.863488
59.5378085,183.951792
24.6542516,98.0472042
62.5702518,177.768066
10.6403476,59.7612904
22.3765783,91.1364138
55.0078251,169.092382
51.6330668,187.056067
36.9896614,125.864503
22.7570079,93.4951301
20.8927327,88.7253218
23.5825038,92.1825376
8.80824138,61.3085356
17.5955591,69.3237068
62.8122751,187.171252
26.1406577,119.072579
24.1168558,103.890184
35.5205587,119.156876
66.855266,176.208216
101.737841,245.058319
44.8350002,158.41592
36.8334068,110.653042
21.084325,137.006417
13.5241499,83.3944334
111.451103,284.784998
13.6377261,80.811959
15.1459335,105.246514
27.3289161,96.1586202
7.57407528,57.0368997
24.2510929,85.1704777
16.7657877,82.0454213
35.1366485,120.329563
72.0438514,186.027461
48.5720436,180.306191
19.4054004,123.246772
20.8643284,114.573883
13.7561775,68.6313158
48.2470152,163.896591
27.7075599,98.9298136
9.61162874,55.0463446
6.91731046,76.6227033
28.6982657,109.926137
19.5995657,75.0267733
24.1293703,147.524735
58.1297581,172.465952
10.5596288,63.0805827
44.1435909,146.024618
36.4782369,134.277919
4.57848789,52.4913225
33.0861076,123.702604
71.9933097,209.589687
3.36729492,70.1024782
30.688163,132.517507
36.186321,114.848087
7.54835,114.174412
37.7302299,113.289767
78.6692562,206.059364
33.8298482,135.101413
25.5297496,95.0647666
19.776591,84.7863572
43.8428294,142.549384
43.8502572,152.482601
36.8081111,171.165633
25.3565096,108.37228
33.8706268,105.272325
12.0307274,63.1727173
31.1554876,106.311072
94.6844494,240.942867
43.6527952,140.241808
21.4668796,112.891572
22.0493462,96.1662157
35.3348281,151.177864
28.5025442,114.699571
11.4943087,59.4743084
8.98333176,75.4105117
96.0669774,239.250588
46.8167689,141.569612
8.57951344,59.2492356
18.0713373,66.2073884
46.7302199,146.964053
10.8098404,64.8062954
12.3466218,81.7060399
30.6392645,118.456749
13.7330735,73.678568
10.5939377,72.9712887
37.8733757,139.233656
15.8733505,92.6027704
13.1512567,66.0433313
49.1017861,197.836006
20.9121779,97.8491035
17.0909058,71.8339106
35.704985,109.262267
23.3966242,79.4137393
45.369863,170.337832
69.504757,188.431132
13.7734775,88.7785326
40.2014628,131.007324
39.5593498,121.721781
48.1691723,152.45169
18.4409031,81.4323944
15.072806,83.5450766
79.1934124,228.124144
28.6917858,99.1772428
52.0517521,193.850069
30.9451563,115.475011
14.430195,105.305133
30.1285028,128.855632
38.6534832,122.793056
15.7432051,67.3529597
18.5644077,83.6311041
41.4917851,133.931539
28.77306,143.896054
36.2188653,119.747857
39.066532,134.296345
32.0679184,122.968219
36.521089,124.954722
10.8782835,70.6269783
6.10888235,49.6416506
8.17924708,60.8395489
58.6529601,168.791426
57.4510159,172.881922
47.5475774,136.769732
50.3327528,135.590768
23.8388169,94.7464087
17.8280641,91.2152306
50.2422862,174.230865
21.1165925,95.3079681
48.341746,143.855254
28.7474252,115.770978
28.5847844,94.8148355
26.0495737,100.649068
48.9417761,203.444453
14.6650909,83.4968124
25.0785589,127.534058
17.6378971,81.8141745
26.930751,91.1083558
23.3765513,81.6706218
14.311553,97.1128465
24.1809367,101.441809
35.1773738,127.477159
74.5859063,221.660911
10.2432554,69.9246813
44.874575,141.94843
63.7601296,187.497134
56.2174717,160.509125
38.935641,145.904158
3.4402188,51.655384
32.5796732,109.042054
70.7338041,199.363084
40.164205,123.051902
22.2407343,88.2938061
21.7678135,87.5575994
75.5109776,205.725395
34.7170049,109.313107
14.6462416,92.8625383
29.9355101,157.502787
38.7303505,144.64442
20.3758506,82.3097385
7.39999422,77.4699837
18.3193402,107.861543
26.4042337,88.2635854
14.7078399,94.0383577
37.2425302,133.629128
13.6015437,114.10298
48.6140503,158.671812
58.1486628,170.399853
15.9507726,66.894068
22.1377984,84.2239352
14.6960037,89.7290157
27.2574941,114.817712
7.11754903,52.1091025
25.8544465,95.1367505
45.3732797,153.748686
19.4526875,88.3115855
11.3017633,79.4285876
39.5553275,123.890765
57.3046995,201.66037
7.98502975,52.2157703
8.14396137,58.2454608
21.5972488,89.384875
30.4109721,132.726548
31.5010251,101.267553
28.5683941,115.580823
40.3734263,137.346832
80.0575154,209.74199
11.5432165,65.6495998
52.1234701,150.788126
10.9478621,51.2403631
44.6535446,139.634434
7.50232056,62.6910092
91.1870715,237.419989
10.3665332,60.6045811
18.5381189,134.893053
29.1794897,94.9535093
19.8705001,92.3514692
34.7496883,104.837379
64.1023638,176.39768
18.5671831,81.8107065
16.6879646,94.6086545
35.3585352,156.477301
10.5867468,71.0589156
18.4884945,101.488557
28.2240474,113.517271
60.3056164,202.692021
70.4092517,187.970095
44.9724243,142.000871
19.28135,74.7032386
44.755198,138.767807
53.7775154,161.354226
50.8562809,164.489853
74.6148982,202.668485
97.40131,248.521284
61.0146368,170.507963
53.1995771,160.056088
21.1581068,90.3935435
57.9607019,223.16358
7.77497721,54.4253765
74.3556528,198.285684
55.2236903,186.233292
39.0486584,131.173274
1.9538455,45.8291856
19.9720608,84.3789756
18.0798697,89.4492498
58.8077319,184.122392
50.8580004,149.516447
42.818813,130.291788
25.8419299,114.774961
88.8840878,223.401896
15.0518678,94.966026
39.6325646,123.121884
28.7157724,112.805767
13.555548,119.835988
31.0638252,106.11356
16.1909793,88.8583473
19.1344331,81.3376183
54.8454475,147.768097
27.5638968,126.058367
26.92537,115.155061
17.5886999,84.7500919
31.9584038,116.574066
64.280843,221.737079
41.6371752,139.336488
10.5436303,64.7360283
18.9682158,73.9160551
39.7926327,139.897675
28.9404746,117.221478
9.94700319,69.1370126
38.8786845,179.049809
90.5589762,223.234695
29.1482565,108.017985
90.260743,223.578257
5.94654333,64.5736231
43.7738404,142.705047
49.4280154,163.134763
31.8743523,101.520719
56.54196,186.988853
9.4913552,74.2011004
19.7390949,101.089367
35.2149575,117.160592
96.9092932,238.438654
29.1814104,110.503333
69.3930048,197.098137
17.0394844,116.623274
6.18484977,63.8814796
30.051716,102.643146
70.2467111,196.3612
12.2291408,60.6447747
19.5103568,92.3919643
12.1166499,85.1374019
28.7158648,137.088016
30.85797,102.447214
38.499799,123.594101
47.955548,173.315733
28.0637889,116.350501
30.775699,143.739547
32.6238845,112.917803
46.1010745,138.911159
14.1218607,90.1710293
29.2396644,123.099908
31.8215891,131.871969
37.0236396,122.270947
55.2601872,170.515374
49.3616023,135.882894
27.3463613,89.8814922
47.9840137,159.364046
25.1300345,142.339428
41.7919589,123.477937
15.9908352,82.4364005
21.5849587,78.5023079
21.0523435,94.1670759
33.0698081,103.865492
85.5157727,215.969675
39.2767926,141.8622
31.3551933,110.638738
29.2948055,109.578344
47.4411517,139.35072
24.4314439,105.582894
20.3460547,78.299492
20.9909525,98.8593856
23.5853793,92.2794637
44.5061178,140.654763
17.5101852,89.4008283
39.4860112,121.506797
57.9937261,185.396879
21.4740569,91.2283419
87.6879332,231.990582
45.2647257,155.743664
24.8819761,95.1428439
32.3429118,123.946933
10.8374729,65.9969729
11.4442132,100.438481
34.1240598,109.984796
32.5932128,108.528369
52.6167989,148.51563
22.1195883,90.1905987
10.008606,92.2134911
65.0715303,188.342187
53.6443342,152.673097
19.1156326,124.181065
37.8136547,112.017856
30.4720153,106.542297
25.234629,104.869424
19.268824,94.5225573
10.8442901,56.4058567
17.0122778,90.5361121
19.1889745,80.1674027
45.9824285,149.388462
33.4107204,132.431082
74.0633185,209.903978
14.7544136,67.0416793
34.3340217,115.006021
42.0688718,154.229321
50.3571217,154.055252
21.4993705,96.5074867
15.2671834,84.0967308
26.2793342,91.4336549
8.84941816,61.5030711
11.6696709,67.6196721
13.979052,79.8456893
17.4751204,76.1004604
38.1048028,118.128525
10.6677719,80.5734614
39.3612416,115.526106
58.3003463,189.08231
21.0175971,96.8174808
90.2534704,237.774744
15.7572153,77.8534796
50.3520946,146.997825
50.0458801,138.43736
20.4706972,108.337748
35.750115,115.896936
25.4571021,154.932998
64.93561,209.307362
37.4087016,150.865617
41.4477904,147.76746
35.1928627,167.827058
48.3911684,150.99024
48.0133132,139.901286
46.4507319,174.946957
73.5442583,211.1754
26.872887,94.6117241
27.9086866,102.067805
25.2104762,122.034507
51.7834151,141.425871
16.2896576,83.4508081
7.64590711,74.6817247
24.6537665,90.7001928
69.8294656,191.388885
28.6479248,116.401013
30.352481,117.014179
24.0366712,122.990843
34.1974342,172.889234
63.0026264,167.131137
30.7249088,103.450652
34.9581077,154.977814
12.7480056,57.8479612
8.33167449,71.7188175
43.6006388,136.403742
17.230583,79.6975662
34.1783243,113.212269
53.65123,197.757076
26.412866,106.61105
23.000426,89.4187027
62.2936977,177.297173
19.9483784,74.5634122
43.0441024,166.03436
29.2245031,100.83597
22.0882945,109.089894
14.1460727,68.8342971
21.2389895,93.7513087
34.988652,134.45975
17.9207806,72.88389
27.5021194,95.7706899
38.2415265,117.69139
16.8837876,68.8657752
49.7731548,186.270443
25.7166889,112.56307
23.311038,117.311082
66.6974582,190.447069
29.6960004,111.959359
32.3219093,105.830112
19.8105358,82.2048405
22.5890498,84.2853987
13.6448122,94.4450168
13.8683714,88.0506891
13.5383273,73.9115314
61.7085173,179.739512
99.4980961,274.857822
20.1885601,141.683309
18.7129493,79.562327
50.0292362,149.545144
17.1301014,85.6408283
7.70989999,74.8219794
48.1633453,137.954346
9.53965522,83.1617673
43.2539351,162.429278
45.0224591,126.508087
40.7714568,116.594823
25.2744829,106.381607
22.2303281,92.0210725
43.5931578,125.850528
33.9084122,133.997783
29.9744083,105.815956
44.4124002,130.315241
50.2938316,156.490711
43.5355296,139.477976
34.2896142,119.328837
65.6187971,197.432659
28.156482,103.646014
19.4367011,89.9877693
22.5295191,101.068032
63.8093923,185.996317
39.4829336,159.283142
8.34336102,69.8089927
85.1496054,249.895244
62.0760929,177.056478
48.4858022,148.994018
38.0092843,140.045612
67.6487559,199.952511
37.1529946,177.590727
59.6012832,166.361917
105.618231,288.808965
50.5561918,149.258853
12.7566847,100.01183
51.4411481,151.796577
56.7297117,161.301623
29.3187576,108.023426
37.3601371,132.871538
30.3465824,103.684297
32.3544947,107.325723
32.9319185,120.375922
11.8438842,84.3493244
55.6176469,157.556483
48.6430647,147.436732
53.7864435,189.761671
44.5660121,150.701658
41.7815568,185.591285
86.3412473,270.001023
42.3169319,130.027607
41.1135994,135.040078
12.7239196,78.7115587
41.877429,162.127076
54.9957009,164.260969
87.3190256,227.119296
16.7492725,96.9069075
34.8222565,116.609161
67.0962246,205.807731
25.4172893,82.0682251
26.3244215,94.3431035
47.8514438,153.37933
26.9534109,89.234207
23.994027,102.320789
26.5954352,89.5721648
8.62382809,54.9987479
71.2960148,190.371952
18.4105,79.2834527
38.6529799,124.930725
24.5799299,106.441645
37.6167382,150.278144
24.5061279,116.847286
10.4826543,68.2950114
31.2166265,142.973604
5.05360307,85.9237493
18.0877442,83.5666637
56.1964301,153.580751
62.9401306,168.061424
29.5804704,99.9161202
20.4226322,79.417626
70.1514887,216.141756
63.3329809,166.391321
32.1645987,138.776527
61.2899825,173.288205
14.1075352,82.4182008
25.3789467,105.524367
32.4658583,101.593363
41.7730876,133.637099
6.96567023,58.3918793
40.3689732,128.610336
27.2002325,92.8689068
35.3383699,145.267984
32.202146,131.696775
21.2372877,98.6726907
49.8688525,157.445583
71.7139587,202.778618
35.5449958,126.634504
19.7266342,68.4102001
100.063271,289.876001
48.5807184,135.468992
29.6082748,98.4579436
45.9426846,153.485082
27.0395734,145.774073
31.4234733,125.992667
20.1345368,86.0786609
26.9711098,84.9142399
14.0092972,70.3095247
22.3821179,94.2249456
57.0281054,159.992108
12.3807439,67.6528227
31.6184242,104.571996
54.9695147,146.268328
36.4730161,121.420269
72.3750844,187.704192
42.2242833,127.948634
37.8447148,156.335891
47.6044377,144.274617
13.3072299,64.5954409
39.3638635,137.3032
64.6926654,185.323719
18.1626307,78.8324906
59.0436304,193.876977
12.4898894,69.8119015
23.4072922,85.1751914
20.7495327,98.7661796
36.6075436,121.772746
20.8771651,96.7489865
9.73906087,63.7086132
17.6508806,74.5438391
30.6246093,114.652075
45.0222505,124.762063
45.6924358,173.776021
26.6039277,101.10292
51.3704063,159.335159
35.8701468,120.164788
29.311726,111.808379
41.145339,135.93991
43.3002342,159.952768
63.3944943,201.825445
32.2571154,117.573366
33.7924582,116.04517
42.7102995,149.941925
28.224414,102.869843
33.8606294,113.964978
22.7466332,91.3216923
19.9912659,86.5961672
15.8840866,89.5051017
100.163362,249.605877
64.2897541,202.161625
51.4544839,164.42036
28.080736,96.1888309
23.6638852,84.194403
14.1342698,113.220985
61.0600917,178.521809
51.7617047,150.413518
55.6150308,157.506438
49.3833893,152.923535
11.8206357,88.5870397
20.7828474,83.2334543
12.9736018,84.1941526
104.213827,274.51828
59.1316565,172.964313
41.4601054,129.720981
60.3432928,188.722492
6.80422895,57.8602424
15.0617001,88.6448464
2.69806154,53.404873
27.4646805,95.3865648
28.8899197,103.702497
46.7313457,163.823603
16.7727254,117.492003
26.5442248,98.1122412
10.7070093,60.1824
24.3288009,116.197305
28.5376238,107.984154
28.2262333,104.024827
58.1725769,173.421652
34.1746541,119.727305
10.6223343,86.5567228
41.7377301,119.414218
24.9810813,95.0158014
29.0092905,114.632433
5.79973929,57.6471432
44.6159661,148.995207
14.1917126,83.6424329
8.81043063,66.3032269
32.9498648,114.154796
17.6990046,150.534835
32.6582345,100.911986
17.7019456,71.1900872
60.9332084,173.997025
56.5483783,181.546981
34.9097685,110.850719
37.0643228,106.401059
34.6566843,116.948684
16.8396692,72.9655946
37.9296389,114.869681
71.4601247,190.847084
35.3943264,134.163428
33.5493191,126.460085
58.0821146,171.801833
14.4485181,99.0202331
45.5736564,129.125555
46.7133827,172.547358
64.7449591,202.941717
15.427488,76.2737509
24.6587021,101.083974
17.8675928,100.60594
44.4455615,146.663777
61.1155,197.149589
23.9357456,83.196383
51.5203525,178.271043
35.5412972,117.188017
42.5896642,136.404559
66.2712199,182.434148
22.7957386,86.0189278
80.8661431,215.27962
27.84607,96.227835
12.2100497,75.7681034
14.4886627,72.5284229
21.2115586,80.033162
66.4770585,189.238548
38.8140783,117.376238
20.8775001,80.1244012
20.918345,97.9911745
11.0090705,76.1090402
20.234873,83.8160619
36.6415337,134.390402
60.0072983,203.706863
23.1044961,124.101582
68.3227984,180.223339
29.1577325,101.178672
43.9186789,135.754289
85.0359648,258.227729
19.3345347,87.3156634
16.1911798,101.942803
15.4234065,78.0145798
20.4525487,99.3928
28.5215162,116.264022
2.22594492,50.213644
3.41912096,47.8356724
6.75967253,65.443285
9.0484052,79.1030397
34.9769168,107.954004
81.449819,199.963552
38.303544,123.216839
57.5348506,182.166479
75.4450167,210.430115
5.20352077,77.4677513
63.1572385,184.093957
19.4435289,81.6852445
7.68322851,48.119446
21.8431491,84.0454945
77.2224441,199.412992
46.3203266,154.847037
15.1778576,68.1503379
48.6515861,130.913076
29.2201135,99.0935957
46.0246645,154.884396
52.468253,174.074224
37.3698262,131.719117
50.2635371,149.551251
19.5685724,98.3154018
21.852885,93.4062941
81.2220393,214.475332
29.9435306,130.785618
43.6084862,136.583471
9.10775343,83.0598592
27.9750599,92.3839532
49.6405818,143.091304
33.370897,119.162302
14.8725294,58.0057995
10.516461,53.3251111
25.3478398,111.732055
57.8160164,165.842514
57.2408391,164.648991
22.0957549,134.212964
51.0167234,150.308363
17.893413,125.40917
25.00403,95.0655651
48.7899004,130.505008
22.326771,98.9285289
30.3527489,111.367274
79.4376146,214.958285
20.7907261,120.501304
8.15744441,77.7501069
68.2930143,178.109293
19.4778641,114.775672
67.4972161,217.059604
27.0750524,140.345231
46.9989352,139.032797
8.27205273,53.1699084
43.09926,127.201787
79.0311305,218.374707
9.77312746,64.6230886
8.28165427,45.5232505
24.5424276,107.541769
85.0527295,212.355755
58.4794455,175.648527
9.12456548,59.737426
45.301355,158.72875
26.0551434,84.5413703
72.5378171,189.405479
24.183621,80.7360454
9.80075325,68.3118753
47.9842838,185.204946
35.1505114,130.883468
28.7734746,101.166246
14.3730348,84.9177236
30.319962,118.442003
6.7540543,58.6833186
21.1986627,92.0377549
33.3183704,101.787464
48.9808912,143.434132
21.0792044,103.583303
10.7054986,62.7585792
16.129084,80.3491644
35.3613036,106.41679
40.8037817,143.9421
26.6276323,102.380919
32.6448697,136.988474
22.6363938,122.39985
70.6496883,211.155956
12.8894082,63.0209384
30.4399216,100.036191
17.3398733,73.5799984
51.9662035,174.317925
32.0179887,113.308557
32.7180772,137.262363
49.8558595,143.674783
22.9405218,93.404801
67.9224301,176.711805
32.6922606,150.870764
64.4151986,178.62226
6.68507228,103.96789
20.868106,87.0720216
25.8071074,92.4663981
58.7521075,188.569091
26.9078014,91.0502359
15.8804101,78.6500139
109.827375,310.964478
30.5844873,136.578137
49.4285021,175.249509
5.19650504,45.1222667
14.969183,83.7875975
18.8265698,118.14665
17.1476989,119.493057
54.044316,177.227038
42.8714881,130.087062
31.6785947,122.253076
14.0760742,72.3863721
37.8204455,127.787662
22.630889,100.784887
18.3801216,74.0597779
51.1949839,164.259482
18.7526764,85.8901272
38.0288113,125.949945
49.6532418,135.174478
53.9251452,149.992616
36.9962238,125.850881
16.7049822,77.5418009
27.8453747,115.828458
80.9397243,239.036644
19.770427,87.216748
36.6496486,115.577729
26.1441942,85.8591695
95.6575323,240.449141
10.1319956,78.2581501
72.9492034,242.021211
32.0150588,127.676709
20.231356,91.8851371
38.0775248,213.285981
37.7318458,119.227205
74.6642739,197.745623
84.1128389,216.577646
23.856551,112.237331
62.738692,170.476624
5.44101297,69.2624017
4.99079038,66.3451248
42.7751441,155.000042
29.708855,104.37836
60.6393256,169.090068
14.0725969,76.2495663
11.5801232,72.2499155
20.8572161,108.986857
37.1305035,117.756927
25.0811354,123.84292
6.28416545,63.6837999
30.6952547,121.32366
75.1966827,196.328672
19.2181129,88.6648789
45.3796622,154.141771
29.3687434,103.045346
12.2922275,85.6814862
17.2689274,79.3166192
25.2027328,98.3102092
45.3755434,132.20897
27.151516,98.6421949
15.7733464,70.8511331
73.7879788,205.901206
43.1983744,126.444839
71.3045707,212.656404
31.7430061,97.6408843
67.7483718,200.376223
47.387245,159.200293
60.7436877,178.644184
86.1953546,223.648439
59.6866649,160.858953
24.0110322,110.985518
2.27523536,64.6959902
56.7387077,228.544664
14.6785679,92.4713505
51.584284,167.032574
48.4903143,201.104171
22.175557,91.3882446
49.4417749,180.634154
21.1177586,90.8896421
52.3988775,161.463182
34.0145168,117.548549
30.6161847,130.742437
29.3119166,108.275501
56.6747316,204.987787
20.0065786,99.5347975
43.1914852,147.907186
14.2979939,64.5914779
28.9520457,112.784176
28.6961833,113.317869
44.7925248,133.298714
39.4204315,145.754379
13.7664527,89.8246869
58.2285029,189.143953
83.1495241,209.528227
20.6721479,82.0647234
14.4047009,114.878257
47.6336998,146.631928
63.426666,213.421744
58.4847744,181.401033
33.5445858,111.133198
47.8359539,163.452653
45.8868243,137.771846
15.5072331,86.1442376
109.367282,267.723292
56.2501008,188.577443
50.1160565,158.338614
23.6499364,103.47562
14.0937877,101.430807
20.1730353,94.7375846
32.5421768,123.516973
12.9912058,92.9034809
20.865457,87.0239209
9.06406914,84.8705757
19.3823508,79.9730143
30.8349467,100.663384
16.6744021,90.7018041
16.4023485,95.6292354
63.3506315,195.57089
18.3884071,70.0387619
58.8966494,191.705994
21.1185298,81.4682972
37.4925509,151.384972
25.0858564,98.4260535
22.8943873,124.48294
33.7043733,113.210251
12.1880511,65.4808709
20.3945109,90.8033656
87.6230733,223.305465
34.03626,112.129193
25.4407318,84.0755264
32.5097986,107.325298
42.1703376,120.570694
