basket_id,面包,咖啡,牛奶,黄油,纸尿裤,啤酒,鸡蛋,纸巾
1518,False,True,True,False,False,False,True,False
1519,False,False,False,False,False,False,True,False
1520,True,True,True,False,False,False,False,True
1521,True,False,True,False,False,False,True,True
1522,True,False,False,True,False,False,True,True
1523,False,False,False,False,False,False,True,True
1524,False,True,True,True,False,True,True,False
1525,False,False,False,False,False,False,False,True
1526,False,False,False,False,False,True,False,True
1527,False,False,False,False,False,False,True,True
1528,True,False,False,True,False,True,False,True
1529,False,False,True,False,False,False,False,True
1530,True,False,True,False,False,False,True,True
1531,False,False,False,False,False,False,False,True
1532,True,False,False,True,False,False,False,True
1533,True,False,False,False,False,False,False,True
1534,True,False,True,True,False,False,True,True
1535,True,True,True,False,False,False,False,True
1536,False,False,False,False,False,False,False,True
1537,False,True,False,False,False,False,False,False
1538,False,False,False,False,False,False,False,True
1539,True,False,True,False,False,False,True,False
1540,False,True,False,False,False,False,True,False
1541,True,True,True,False,False,False,True,False
1542,True,False,True,False,False,False,True,True
1543,True,False,False,True,True,True,False,True
1544,False,False,True,False,True,False,False,False
1545,False,True,True,False,False,False,False,False
1546,True,True,True,True,False,False,False,True
1547,False,False,False,True,False,False,False,True
1548,False,True,False,False,False,False,False,True
1549,True,False,True,False,False,True,False,True
1550,False,False,True,False,False,False,True,True
1551,False,False,False,False,False,False,False,True
1552,True,True,True,False,False,False,False,False
1553,False,False,False,False,False,False,False,True
1554,False,False,False,False,True,True,True,True
1555,False,False,False,False,False,False,False,True
1556,False,False,False,False,False,False,True,False
1557,False,False,False,False,False,False,False,True
1558,False,False,False,False,False,True,False,True
1559,False,False,True,False,False,True,True,False
1560,True,True,True,False,False,False,False,True
1561,True,False,False,True,False,False,True,False
1562,True,True,True,False,False,False,False,False
1563,False,False,True,False,False,False,False,True
1564,True,False,False,False,False,False,False,False
1565,True,False,True,True,False,False,True,True
1566,False,True,False,False,False,True,True,False
1567,False,True,True,True,True,True,False,True
1568,False,False,False,False,False,False,True,True
1569,True,True,True,False,False,True,True,True
1570,False,False,False,True,False,False,True,False
1571,True,True,True,True,False,False,False,True
1572,True,True,True,False,False,False,False,False
1573,True,False,True,False,False,True,False,True
1574,True,True,True,False,False,False,False,False
1575,False,True,False,False,False,False,True,True
1576,True,False,False,False,False,False,False,True
1577,True,True,True,False,False,False,False,True
1578,False,True,True,False,False,False,True,True
1579,False,True,False,False,False,False,True,True
1580,False,False,False,False,False,False,False,True
1581,False,True,False,False,False,False,True,True
1582,False,True,False,False,False,False,True,True
1583,False,True,False,False,True,True,False,True
1584,False,True,True,False,False,False,False,True
1585,False,True,False,False,False,False,False,True
1586,True,False,True,True,False,False,False,False
1587,True,False,True,False,True,True,True,True
1588,False,True,True,False,False,True,False,True
1589,False,True,True,True,True,False,False,True
1590,True,False,False,False,False,True,False,True
1591,False,False,False,False,False,False,True,True
1592,False,False,False,False,False,False,False,False
1593,False,False,False,False,False,False,True,False
1594,False,False,False,False,False,False,False,True
1595,True,False,True,False,True,False,False,True
1596,False,True,False,False,False,False,False,True
1597,True,False,True,False,False,False,False,True
1598,False,True,False,False,False,False,False,True
1599,True,True,True,True,False,False,True,True
1600,True,True,True,False,False,False,True,True
1601,False,False,False,False,False,True,False,False
1602,True,False,False,False,False,True,False,True
1603,False,True,True,False,False,True,False,False
1604,True,False,False,False,False,False,True,True
1605,False,False,False,False,True,False,False,False
1606,True,False,False,True,False,False,False,True
1607,False,True,True,False,False,True,True,True
1608,False,True,False,True,False,False,False,True
1609,False,False,False,False,False,False,False,False
1610,False,True,True,False,True,False,False,False
1611,False,True,False,False,False,False,True,True
1612,False,False,False,False,False,False,False,False
1613,False,True,False,False,False,True,False,True
1614,False,True,False,False,True,False,False,True
1615,False,False,True,False,False,False,False,True
1616,False,False,False,False,True,True,False,True
1617,False,False,True,True,False,False,False,True
1618,False,False,True,False,False,True,False,True
1619,True,False,True,False,False,False,False,False
1620,True,False,True,True,False,False,False,True
1621,False,False,True,False,False,False,True,False
1622,False,False,False,False,False,True,True,True
1623,False,False,False,True,False,False,False,False
1624,False,False,False,False,False,False,False,False
1625,False,False,False,False,True,True,False,False
1626,True,True,True,False,False,True,False,True
1627,False,False,False,False,False,False,False,True
1628,False,False,False,False,True,True,False,False
1629,False,False,True,False,True,True,False,False
1630,False,True,False,False,False,False,False,True
1631,False,True,False,False,False,False,False,True
1632,True,False,False,True,False,False,False,True
1633,False,False,False,False,False,False,True,True
1634,True,False,True,True,False,False,False,True
1635,True,False,False,True,False,False,False,False
1636,False,False,False,False,False,True,True,False
1637,False,False,False,False,True,True,True,False
1638,False,False,True,False,False,False,False,True
1639,True,False,True,False,True,False,False,False
1640,False,False,False,False,False,False,False,True
1641,False,False,False,False,False,False,True,True
1642,False,False,False,False,False,False,False,True
1643,False,False,False,False,False,False,False,True
1644,False,False,False,False,True,True,False,False
1645,True,True,True,False,False,True,False,False
1646,False,False,False,False,False,False,False,True
1647,True,True,True,True,True,True,False,True
1648,False,True,False,False,False,False,False,True
1649,False,False,True,False,False,False,False,True
1650,False,False,False,False,True,False,True,False
1651,False,False,True,False,False,False,False,True
1652,False,False,False,False,False,False,True,True
1653,True,False,True,True,True,True,False,False
1654,False,False,False,False,False,False,False,True
1655,False,True,False,False,True,False,True,False
1656,True,True,True,True,True,True,False,False
1657,False,False,True,False,False,False,True,True
1658,False,False,False,False,False,False,False,True
1659,True,False,False,True,False,False,True,True
1660,True,False,True,True,False,False,False,False
1661,False,True,False,False,False,False,True,True
1662,True,False,True,False,False,False,True,True
1663,False,False,False,False,False,True,True,True
1664,False,False,False,False,False,True,False,True
1665,True,False,True,True,False,True,True,False
1666,False,False,False,False,False,False,False,False
1667,False,True,True,False,False,False,False,True
1668,True,True,True,False,True,False,False,True
1669,False,False,False,False,True,False,False,True
1670,False,False,False,False,True,True,False,True
1671,False,False,False,False,True,False,False,True
1672,False,False,False,False,False,False,False,True
1673,True,False,True,False,False,False,False,False
1674,False,True,True,False,False,False,False,False
1675,False,False,False,False,False,False,False,True
1676,True,True,True,False,False,False,False,False
1677,True,False,True,True,False,False,False,False
1678,True,False,False,True,False,False,False,False
1679,False,True,True,False,False,False,False,True
1680,False,True,False,False,False,False,False,True
1681,False,False,False,False,False,False,False,True
1682,False,False,False,False,False,False,False,True
1683,False,False,False,False,False,False,False,True
1684,False,False,False,False,False,True,False,True
1685,False,True,True,False,False,False,False,True
1686,False,False,False,True,True,True,False,True
1687,True,False,False,False,False,False,False,True
1688,True,True,False,True,False,False,False,False
1689,True,False,True,True,True,False,False,False
1690,False,False,False,False,False,False,False,False
1691,False,True,False,False,False,False,False,True
1692,False,False,False,False,False,True,False,True
1693,False,True,True,False,False,False,False,True
1694,False,True,False,False,False,False,True,False
1695,False,True,False,False,False,False,False,True
1696,True,False,True,False,False,False,True,True
1697,True,False,True,False,True,False,False,True
1698,False,False,False,False,False,False,False,False
1699,False,False,False,False,False,False,True,True
1700,False,True,True,False,False,False,True,False
1701,False,False,False,False,False,True,True,False
1702,False,False,False,False,False,False,False,True
1703,False,False,False,False,True,True,False,True
1704,False,False,False,False,False,True,True,True
1705,True,False,False,True,False,False,False,True
1706,True,True,True,True,False,False,True,False
1707,False,False,False,False,False,False,False,False
1708,False,False,False,False,False,False,False,True
1709,False,False,True,False,True,True,True,True
1710,False,False,False,False,False,False,True,True
1711,True,False,True,False,False,False,False,True
1712,False,True,False,False,False,False,False,False
1713,True,True,False,False,False,False,True,True
1714,False,False,False,False,True,False,True,True
1715,False,False,False,False,False,False,False,True
1716,False,True,False,False,False,False,False,False
1717,False,True,False,False,False,False,False,True
1718,False,False,False,False,False,False,True,True
1719,True,False,True,True,False,False,False,True
1720,False,False,False,False,False,False,True,True
1721,False,False,False,False,False,False,True,True
1722,False,False,False,False,False,False,False,False
1723,True,False,False,False,False,False,True,True
1724,False,False,True,False,True,True,False,True
1725,False,True,False,False,False,False,False,False
1726,False,False,False,False,False,True,True,False
1727,False,False,False,False,False,False,True,True
1728,False,False,True,True,False,True,True,False
1729,False,True,False,False,False,False,False,True
1730,True,False,True,False,False,False,False,True
1731,True,False,True,False,False,False,True,True
1732,True,False,False,False,False,False,False,True
1733,False,False,False,False,False,True,False,True
1734,False,False,False,False,False,True,False,True
1735,False,False,True,False,False,False,False,False
1736,False,False,True,False,False,False,True,False
1737,True,False,False,True,False,False,False,True
1738,True,False,True,False,False,False,True,False
1739,False,False,False,False,False,False,False,True
1740,False,False,False,False,False,False,False,True
1741,False,False,False,False,False,False,False,True
1742,True,False,False,False,False,True,False,False
1743,False,True,False,False,True,False,True,True
1744,True,False,True,False,False,False,True,False
1745,False,False,False,False,True,False,True,True
1746,True,False,True,True,False,False,False,True
1747,False,False,False,False,False,False,False,False
1748,True,False,True,True,True,False,False,True
1749,False,False,False,False,False,True,True,True
1750,False,False,False,False,False,False,False,True
1751,False,False,False,False,False,False,False,True
1752,True,True,True,False,False,False,True,False
1753,False,True,False,False,False,False,True,True
1754,True,False,False,True,False,True,False,True
1755,True,False,True,False,False,True,True,True
1756,False,False,False,False,False,True,True,True
1757,False,False,True,False,False,False,True,True
1758,True,False,True,False,False,True,True,True
1759,False,False,False,False,False,False,False,True
1760,False,False,False,False,False,True,False,True
1761,True,True,True,False,False,False,False,True
1762,False,False,False,False,False,False,False,False
1763,False,False,False,False,False,True,False,False
1764,True,False,False,False,False,False,False,True
1765,False,False,False,False,False,False,True,True
1766,False,True,True,False,False,False,False,False
1767,False,False,True,False,False,True,False,True
1768,False,False,False,True,False,False,False,True
1769,False,False,False,False,False,False,False,False
1770,False,False,False,False,True,True,False,True
1771,False,False,False,False,False,False,False,True
1772,True,False,True,True,False,False,True,False
1773,False,True,True,False,False,False,True,False
1774,False,False,False,False,False,True,False,True
1775,True,False,False,False,False,False,False,True
1776,False,False,False,False,False,False,True,True
1777,False,True,False,True,False,False,True,False
1778,False,False,True,False,False,False,True,False
1779,False,True,False,False,False,True,False,True
1780,True,False,True,False,False,False,False,True
1781,False,False,False,False,False,True,False,True
1782,False,False,False,False,False,False,False,True
1783,True,False,True,False,False,False,True,True
1784,False,True,False,False,False,False,False,True
1785,False,False,True,False,False,False,False,True
1786,False,False,False,False,False,False,False,False
1787,True,False,True,True,False,False,True,True
1788,False,False,False,False,False,False,False,True
1789,False,False,False,False,False,False,False,False
1790,False,True,False,False,False,False,True,True
1791,True,True,True,True,False,True,False,False
1792,False,True,False,False,False,True,False,True
1793,False,False,False,False,True,True,False,False
1794,False,True,False,False,False,False,False,False
1795,True,False,False,False,False,False,False,False
1796,False,False,False,False,False,True,False,True
1797,False,False,False,False,False,False,False,False
1798,True,False,True,True,False,True,True,True
1799,True,False,False,False,False,False,True,True
1800,False,False,False,False,False,True,False,True
1801,False,False,False,False,False,False,False,False
1802,False,True,False,True,False,False,False,True
1803,True,False,False,True,False,True,False,True
1804,True,True,True,False,False,False,False,False
1805,False,True,False,False,False,False,True,True
1806,True,False,True,False,False,False,True,False
1807,False,False,False,False,False,False,False,True
1808,True,True,True,True,False,False,True,True
1809,False,False,False,False,False,False,False,True
1810,False,False,False,False,False,False,False,True
1811,False,False,False,False,True,False,False,True
1812,False,False,False,False,False,False,True,True
1813,False,False,False,False,False,False,False,False
1814,False,False,False,False,True,False,False,True
1815,False,False,False,False,False,True,False,False
1816,False,False,False,False,False,False,True,True
1817,True,False,False,False,False,False,True,False
1818,False,False,False,False,False,False,False,True
1819,True,False,True,False,False,True,False,False
1820,False,False,False,False,False,True,False,False
1821,False,False,True,False,False,False,False,True
1822,False,True,False,False,True,False,True,True
1823,True,False,True,False,True,False,False,False
1824,True,False,False,True,False,False,False,True
1825,True,False,False,True,False,False,True,True
1826,True,False,True,False,False,False,True,True
1827,False,False,False,False,False,False,False,False
1828,True,False,True,False,False,False,True,True
1829,False,False,False,False,False,True,True,False
1830,False,False,False,False,False,False,False,True
1831,False,False,False,False,False,False,True,True
1832,True,False,True,False,False,False,True,True
1833,False,False,False,False,False,True,False,True
1834,False,True,False,False,False,False,False,True
1835,True,True,True,True,False,False,False,False
1836,True,False,True,True,False,False,True,True
1837,True,True,True,True,False,False,True,True
1838,False,False,False,False,False,False,True,False
1839,False,True,False,False,True,False,False,True
1840,True,True,True,False,False,False,False,False
1841,False,False,False,False,False,False,True,True
1842,True,True,True,False,False,True,False,True
1843,False,False,False,False,False,True,False,False
1844,False,False,False,False,True,False,True,True
1845,False,False,True,True,False,False,False,False
1846,False,False,True,False,False,False,False,False
1847,False,False,False,False,False,True,True,True
1848,False,False,True,False,True,True,False,True
1849,True,False,True,True,False,True,False,True
1850,False,True,False,False,False,False,False,False
1851,False,True,False,False,False,True,False,True
1852,False,True,False,False,False,False,True,True
1853,False,False,False,False,False,True,True,True
1854,True,True,True,True,False,False,False,True
1855,False,False,False,False,False,False,False,False
1856,True,False,True,False,False,False,False,False
1857,False,False,False,False,False,False,False,True
1858,False,False,False,False,False,False,False,True
1859,False,False,False,False,True,False,True,True
1860,True,True,True,False,False,False,False,True
1861,False,False,True,False,False,False,False,True
1862,False,False,False,False,False,False,False,True
1863,True,False,False,True,False,False,False,False
1864,False,False,False,False,False,False,False,False
1865,False,False,False,False,False,False,False,True
1866,True,False,True,False,True,True,False,True
1867,True,False,True,True,False,True,True,True
1868,True,True,True,False,False,False,False,True
1869,True,False,True,False,False,False,True,True
1870,False,False,False,True,False,False,True,False
1871,True,True,True,False,False,False,False,True
1872,True,False,False,False,True,True,False,False
1873,False,False,True,False,False,False,True,False
1874,False,False,False,False,False,False,True,False
1875,True,True,True,True,False,False,False,True
1876,False,False,False,False,True,True,False,True
1877,True,False,False,True,False,False,True,True
1878,False,False,True,False,False,False,True,True
1879,False,False,False,False,False,False,False,True
1880,False,False,False,False,False,False,False,True
1881,False,False,True,False,False,False,True,True
1882,True,False,False,False,False,False,False,True
1883,True,False,False,True,False,False,False,False
1884,True,False,True,False,False,True,False,True
1885,False,False,False,False,False,False,False,True
1886,False,False,True,False,False,False,False,True
1887,False,False,False,False,False,False,True,False
1888,False,True,True,True,True,True,False,True
1889,False,False,False,False,False,False,False,False
1890,False,False,False,False,False,False,False,False
1891,True,True,True,False,True,False,False,True
1892,False,False,False,False,False,False,True,True
1893,True,False,True,False,False,False,False,True
1894,False,False,False,False,False,False,False,False
1895,True,False,True,True,False,False,True,False
1896,True,False,True,False,False,False,False,True
1897,False,False,False,False,False,False,False,True
1898,False,True,False,False,False,True,False,False
1899,False,False,False,False,False,False,True,True
1900,True,False,False,True,False,False,False,True
1901,True,False,False,False,False,True,False,False
1902,True,False,False,False,False,False,False,False
1903,False,False,False,False,False,True,False,True
1904,False,False,False,False,False,True,False,True
1905,False,True,False,False,False,False,False,True
1906,False,False,False,False,False,False,False,False
1907,True,False,True,False,True,True,False,True
1908,False,True,True,False,False,False,False,True
1909,False,False,False,False,False,True,False,False
1910,False,False,False,False,False,False,False,True
1911,True,False,False,False,False,False,False,True
1912,True,True,False,True,False,False,True,True
1913,False,False,True,False,False,False,False,False
1914,False,False,True,False,False,True,False,True
1915,True,False,True,False,False,False,False,True
1916,False,False,False,False,False,True,False,True
1917,True,False,True,True,False,False,False,False
1918,True,False,False,False,False,False,False,True
1919,False,False,False,True,False,False,False,True
1920,False,True,False,False,False,False,False,False
1921,True,False,True,True,False,False,False,False
1922,False,False,False,False,False,False,True,False
1923,False,False,False,False,False,True,False,True
1924,True,False,True,False,False,False,False,False
1925,True,True,True,True,True,False,False,False
1926,False,False,False,False,False,False,True,False
1927,False,False,False,False,False,False,False,True
1928,False,False,False,False,False,False,True,True
1929,False,False,False,False,False,False,False,False
1930,False,False,False,False,False,True,True,True
1931,False,True,False,False,True,True,False,False
1932,False,False,False,True,True,False,False,False
1933,True,True,True,False,False,False,False,True
1934,True,True,True,True,False,False,False,False
1935,False,False,False,False,False,False,True,False
1936,True,False,False,False,False,True,True,True
1937,False,True,True,False,True,False,False,True
1938,True,True,True,False,False,False,True,True
1939,True,False,True,True,True,False,True,True
1940,False,False,False,False,False,False,True,True
1941,False,False,False,False,True,True,False,False
1942,False,True,False,False,False,False,True,False
1943,False,False,False,False,False,False,False,False
1944,False,False,True,False,False,False,False,True
1945,False,False,False,False,False,True,False,True
1946,False,False,False,False,False,True,True,True
1947,True,True,False,False,False,True,True,True
1948,False,False,False,False,True,True,False,True
1949,True,False,True,False,False,False,False,False
1950,True,False,False,True,True,True,False,False
1951,False,False,False,False,False,False,False,True
1952,False,False,False,False,True,True,False,False
1953,False,False,True,False,True,False,True,True
1954,False,False,False,False,False,False,False,True
1955,False,True,True,False,False,False,False,True
1956,False,True,True,False,False,False,False,True
1957,True,False,False,True,False,False,True,False
1958,True,True,True,True,False,False,False,True
1959,True,False,False,False,False,False,True,True
1960,False,False,False,False,True,False,False,True
1961,False,False,False,False,False,False,False,True
1962,False,False,False,True,False,False,False,False
1963,False,False,False,False,False,True,False,True
1964,True,False,True,True,False,False,False,False
1965,False,True,False,False,False,True,False,True
1966,True,True,True,False,True,False,True,True
1967,True,False,True,False,False,False,False,True
1968,True,True,True,True,False,False,False,True
1969,False,False,False,False,True,False,False,True
1970,False,False,False,False,False,False,False,False
1971,False,True,True,False,False,True,False,False
1972,False,False,False,True,False,True,True,True
1973,True,False,True,False,False,False,True,True
1974,True,False,True,False,False,False,True,True
1975,False,False,False,False,False,False,False,True
1976,False,False,False,False,False,False,False,False
1977,False,False,False,False,False,False,False,False
1978,False,False,False,False,False,False,True,True
1979,True,False,False,True,True,False,False,False
1980,False,False,False,True,False,False,True,True
1981,False,False,True,False,False,True,False,True
1982,False,False,True,False,False,False,False,False
1983,False,False,False,False,False,False,False,False
1984,True,False,False,False,False,False,False,True
1985,False,False,True,False,False,False,False,True
1986,True,False,True,True,True,False,False,True
1987,False,True,True,False,False,False,True,True
1988,False,True,False,False,False,False,False,False
1989,True,False,False,True,True,False,True,False
1990,False,True,False,False,False,True,False,False
1991,True,True,True,False,False,False,True,False
1992,True,False,True,False,False,False,False,False
1993,False,True,False,False,False,False,True,True
1994,False,False,False,False,False,False,False,True
1995,True,False,True,True,False,False,False,True
1996,False,False,False,False,False,False,False,True
1997,True,True,True,True,False,True,True,True
1998,True,False,False,False,False,True,False,False
1999,True,False,False,True,False,False,False,True
2000,True,True,True,False,False,True,False,True
2001,False,True,False,False,False,False,False,True
2002,True,False,True,True,False,False,False,False
2003,True,True,True,False,True,True,False,True
2004,True,False,True,False,False,False,False,True
2005,False,False,False,False,True,False,False,True
2006,True,False,False,False,False,False,False,False
2007,False,False,False,False,True,True,False,True
2008,True,True,True,False,False,True,False,True
2009,True,False,True,False,False,False,False,False
2010,True,True,False,False,False,False,True,True
2011,False,False,False,False,False,False,True,False
2012,True,False,False,False,False,True,True,False
2013,True,False,True,True,False,False,False,True
2014,False,False,True,False,False,False,False,True
2015,True,False,True,False,False,True,True,True
2016,True,False,False,True,True,False,False,True
2017,False,False,False,False,False,False,True,True
2018,False,False,False,False,False,False,False,True
2019,False,False,False,False,False,False,True,False
2020,False,False,False,False,False,False,True,True
2021,False,False,False,False,False,True,False,False
2022,True,False,False,False,False,False,False,True
2023,False,True,False,False,False,False,True,False
2024,False,False,True,False,False,False,False,True
2025,False,False,False,False,False,False,False,False
2026,True,False,True,True,False,False,True,False
2027,False,False,False,False,False,False,False,True
2028,False,False,True,False,False,True,False,True
2029,False,False,False,False,False,False,True,True
2030,False,False,False,False,False,False,False,False
2031,False,False,False,False,False,False,False,False
2032,True,False,True,True,False,False,False,False
2033,True,True,True,False,True,False,False,True
2034,False,True,False,False,False,False,True,True
2035,True,False,True,True,False,False,True,False
2036,False,False,False,False,False,False,True,True
2037,False,False,False,False,False,False,False,True
2038,True,False,False,True,True,True,False,False
2039,False,True,False,False,False,False,False,False
2040,False,False,False,False,False,False,False,False
2041,False,True,False,False,False,False,True,False
2042,False,False,False,False,False,False,False,True
2043,False,False,False,False,False,False,False,True
2044,False,False,False,False,False,False,True,False
2045,False,True,True,False,False,False,False,False
2046,True,True,True,False,True,False,False,True
2047,False,False,True,False,False,False,True,True
2048,False,False,False,True,False,False,False,True
2049,True,False,False,False,False,False,False,True
2050,True,False,False,True,False,False,False,False
2051,False,True,False,False,True,True,True,True
2052,False,False,False,False,False,False,False,True
2053,False,False,False,False,True,False,False,False
2054,False,True,False,False,False,False,True,True
2055,False,False,False,False,True,True,False,True
2056,False,False,False,False,False,False,False,True
2057,True,False,True,False,False,True,False,True
2058,False,False,False,False,True,False,False,True
2059,False,True,False,False,False,False,False,True
2060,False,True,False,False,False,True,False,True
2061,True,False,False,False,False,True,False,True
2062,True,True,True,False,False,False,True,True
2063,False,True,False,False,True,True,True,True
2064,True,False,True,True,False,False,False,True
2065,False,True,True,False,False,False,False,True
2066,True,False,True,False,False,False,False,True
2067,True,False,True,False,False,False,False,True
2068,False,False,True,False,False,True,False,True
2069,True,False,False,True,False,False,False,True
2070,True,True,True,False,False,False,False,False
2071,False,False,False,False,False,True,True,False
2072,False,True,True,False,False,False,True,True
2073,True,True,True,True,False,False,True,True
2074,True,True,False,True,False,False,False,True
2075,False,False,False,False,False,False,True,True
2076,False,False,False,False,False,False,True,True
2077,True,True,True,False,False,False,False,False
2078,True,False,True,False,False,False,False,True
2079,True,False,True,True,False,False,True,True
2080,True,False,False,False,False,False,False,True
2081,False,False,False,False,False,False,False,True
2082,True,True,True,False,False,False,False,True
2083,True,False,True,False,False,False,True,True
2084,False,True,False,False,False,False,True,True
2085,True,False,False,True,False,False,False,False
2086,True,False,False,False,False,True,False,True
2087,True,False,True,True,False,False,False,True
2088,False,False,False,False,False,True,True,False
2089,True,False,False,False,True,True,False,True
2090,False,True,True,False,False,False,False,False
2091,True,True,True,True,False,False,False,True
2092,True,True,True,False,False,False,False,True
2093,False,True,False,False,False,False,False,False
2094,True,True,True,False,False,False,False,True
2095,True,False,True,True,False,False,False,False
2096,False,False,True,False,False,False,False,False
2097,True,False,True,False,False,False,False,False
2098,False,False,False,False,False,False,False,True
2099,False,False,False,False,False,False,False,False
2100,False,False,False,True,False,False,False,True
2101,False,False,False,False,False,False,False,False
2102,True,True,True,True,False,False,False,True
2103,False,False,False,False,False,False,True,False
2104,False,False,False,False,False,False,False,True
2105,True,False,True,False,True,False,False,False
2106,False,False,True,False,False,False,False,True
2107,False,False,False,False,False,True,False,False
2108,False,True,False,False,False,True,False,True
2109,False,False,False,False,False,False,True,False
2110,False,False,False,True,False,False,False,True
2111,False,False,False,False,False,False,True,True
2112,False,True,False,True,False,False,True,False
2113,False,False,False,False,True,True,False,True
2114,False,False,False,False,False,False,False,True
2115,True,True,False,False,False,False,False,True
2116,True,True,False,False,False,True,True,False
2117,False,False,False,False,False,False,False,True
2118,False,False,True,False,False,False,False,False
2119,True,False,True,False,True,False,False,False
2120,False,False,False,False,False,False,False,False
2121,True,True,True,True,True,False,False,True
2122,False,False,False,False,False,False,True,True
2123,False,False,False,True,False,False,True,False
2124,False,False,True,False,False,False,False,True
2125,True,False,True,False,True,True,False,True
2126,False,False,True,False,False,False,True,False
2127,False,False,False,False,False,False,True,False
2128,False,False,True,True,False,False,False,False
2129,True,False,False,True,False,False,False,False
2130,False,False,True,False,False,True,False,False
2131,False,False,True,False,False,False,False,True
2132,True,True,True,False,False,True,False,False
2133,True,False,False,False,True,False,False,True
2134,True,False,False,True,False,True,False,False
2135,False,False,True,False,True,False,False,True
2136,False,False,False,False,False,False,True,False
2137,False,False,False,False,False,False,False,True
2138,False,False,True,False,False,False,True,True
2139,False,False,False,False,False,False,True,True
2140,False,True,False,False,False,False,True,False
2141,False,False,False,False,False,False,True,True
2142,True,False,True,False,False,False,False,True
2143,False,False,False,False,False,False,False,False
2144,True,False,True,False,False,False,False,True
2145,True,False,True,False,False,False,False,True
2146,True,True,False,True,False,False,False,False
2147,False,False,False,False,False,False,True,True
2148,False,False,False,False,False,True,False,True
2149,True,True,True,True,False,False,False,True
2150,False,False,False,False,True,True,False,False
2151,False,False,False,False,False,False,True,False
2152,False,False,False,False,False,False,False,True
2153,False,False,False,False,False,False,False,False
2154,False,False,False,False,True,True,False,True
2155,False,True,True,False,False,False,False,True
2156,False,False,True,True,False,False,True,True
2157,False,True,False,False,False,False,False,False
2158,False,False,False,True,False,False,False,True
2159,False,False,False,False,False,False,False,False
2160,False,False,False,False,False,True,False,True
2161,True,False,True,True,False,True,True,True
2162,False,False,False,False,False,False,False,False
2163,True,False,True,False,True,True,False,True
2164,True,True,True,False,False,False,False,True
2165,False,False,True,False,False,False,False,True
2166,True,False,True,False,False,False,True,False
2167,False,False,True,False,False,False,False,True
2168,False,False,False,False,True,False,True,True
2169,True,True,True,False,False,False,False,False
2170,False,False,False,False,False,False,True,True
2171,False,False,False,False,False,True,True,True
2172,False,False,False,False,False,False,True,False
2173,False,False,True,False,False,False,False,True
2174,False,False,False,False,False,True,True,False
2175,True,False,True,True,False,False,False,True
2176,True,False,True,True,False,True,False,False
2177,False,False,False,False,False,False,False,True
2178,True,False,False,True,False,False,False,True
2179,True,False,False,True,False,False,False,True
2180,True,False,True,False,False,False,False,True
2181,False,False,False,False,False,True,False,True
2182,False,False,False,False,False,False,False,False
2183,False,True,False,False,False,False,True,True
2184,False,False,True,False,False,False,False,False
2185,False,False,False,False,False,True,True,False
2186,False,True,True,False,False,True,False,True
2187,False,False,False,False,False,False,False,False
2188,False,True,True,False,False,False,False,True
2189,True,False,False,False,False,False,True,True
2190,True,False,False,False,False,True,False,True
2191,False,False,False,False,False,False,False,True
2192,False,False,False,False,False,False,True,True
2193,False,False,True,False,True,True,True,True
2194,False,False,False,False,False,False,True,False
2195,False,True,True,False,False,False,False,False
2196,True,False,True,False,False,True,False,True
2197,False,False,False,False,False,False,False,False
2198,False,False,False,False,False,False,True,False
2199,False,False,False,False,False,False,False,False
2200,True,True,True,False,False,False,True,True
2201,True,False,False,False,False,False,True,True
2202,False,False,False,False,False,False,False,False
2203,False,False,False,False,False,True,False,False
2204,False,False,False,False,False,False,True,False
2205,False,True,False,False,False,True,False,True
2206,True,True,False,False,False,False,False,True
2207,True,False,False,False,False,False,True,False
2208,False,False,True,False,False,False,False,True
2209,False,False,False,False,True,True,True,True
2210,True,True,True,True,False,False,False,True
2211,False,False,False,False,False,False,False,True
2212,True,False,True,False,False,False,True,True
2213,True,False,True,True,True,True,False,False
2214,False,True,True,False,False,False,True,True
2215,True,False,True,False,False,False,False,True
2216,True,False,False,False,False,False,False,False
2217,False,False,False,False,False,False,False,False
2218,True,False,False,False,False,False,False,True
2219,False,False,False,False,False,False,True,True
2220,True,False,True,False,True,True,False,True
2221,True,False,True,False,False,True,False,True
2222,False,False,False,False,False,False,True,False
2223,True,True,True,False,True,True,True,False
2224,False,True,True,False,False,False,True,True
2225,False,True,True,False,False,False,False,False
2226,False,False,True,False,False,True,False,True
2227,False,True,False,False,False,False,True,True
2228,True,False,True,False,False,False,True,False
2229,False,False,False,False,False,False,False,True
2230,True,False,True,False,False,False,False,True
2231,False,False,True,False,False,True,True,True
2232,False,False,False,False,False,False,False,True
2233,True,False,False,True,False,True,False,True
2234,False,True,False,False,False,False,False,False
2235,False,False,False,False,False,False,False,False
2236,False,False,False,False,True,True,True,False
2237,True,False,True,False,False,False,True,True
2238,False,False,False,False,False,False,True,False
2239,False,False,False,True,True,True,False,True
2240,True,False,True,False,False,False,False,True
2241,True,False,False,False,False,False,True,False
2242,True,False,False,True,False,False,True,False
2243,False,False,False,False,False,True,False,True
2244,False,False,False,False,False,True,True,True
2245,True,True,True,True,False,False,False,True
2246,True,False,True,False,True,False,False,False
2247,False,False,False,False,False,False,False,True
2248,False,False,False,False,False,False,False,False
2249,False,False,False,False,False,False,False,True
2250,True,True,True,False,False,False,False,True
2251,False,False,True,False,False,True,True,False
