user_id,days_since_visit,sessions_30d,tickets_30d,tenure_days,churn_next14d
2222,7,9,0,314,0
2223,25,7,1,175,1
2224,8,9,2,348,1
2225,21,10,0,145,0
2226,9,5,0,634,0
2227,16,6,1,502,0
2228,13,10,1,601,0
2229,26,7,0,97,1
2230,26,7,1,500,0
2231,12,7,0,461,0
2232,19,10,0,724,0
2233,6,9,0,192,0
2234,27,5,3,319,1
2235,7,9,1,169,0
2236,14,7,0,707,0
2237,0,6,2,150,0
2238,28,8,2,680,1
2239,24,7,1,624,0
2240,18,8,2,712,0
2241,19,4,0,503,0
2242,6,8,0,621,0
2243,12,10,1,325,1
2244,3,7,2,710,0
2245,2,8,0,41,0
2246,14,5,0,358,0
2247,10,7,1,695,0
2248,26,8,1,295,1
2249,23,12,2,667,1
2250,20,13,0,424,0
2251,11,7,2,228,0
2252,9,9,1,621,1
2253,15,14,1,266,0
2254,8,12,1,117,0
2255,26,12,3,305,1
2256,4,8,1,450,0
2257,20,3,1,270,1
2258,19,5,1,20,1
2259,11,10,0,537,0
2260,6,9,0,344,0
2261,21,8,0,677,0
2262,28,13,0,595,0
2263,29,7,0,506,0
2264,3,8,1,85,0
2265,1,12,2,490,0
2266,21,9,1,155,1
2267,13,11,0,287,0
2268,10,8,2,135,0
2269,1,11,1,607,0
2270,7,10,0,154,0
2271,14,3,1,157,0
2272,13,5,1,648,0
2273,26,7,1,454,0
2274,15,7,1,92,0
2275,12,10,2,602,0
2276,21,9,2,727,0
2277,2,6,1,215,0
2278,8,5,1,576,0
2279,17,9,1,424,0
2280,4,7,2,581,0
2281,25,6,1,422,1
2282,25,7,1,421,0
2283,15,6,2,417,1
2284,26,8,0,346,0
2285,0,2,1,405,0
2286,2,11,2,329,0
2287,25,7,0,348,1
2288,19,10,1,243,0
2289,12,6,0,334,0
2290,18,9,0,516,0
2291,3,5,0,379,0
2292,6,15,0,377,0
2293,3,9,0,613,0
2294,29,6,1,480,1
2295,16,14,2,398,0
2296,0,6,2,297,0
2297,8,7,0,727,0
2298,16,9,1,497,0
2299,22,7,1,278,1
2300,25,11,0,34,1
2301,22,10,2,63,0
2302,9,9,2,281,0
2303,2,10,1,387,0
2304,10,8,2,36,0
2305,14,10,1,120,0
2306,9,6,2,118,0
2307,5,6,0,216,0
2308,5,11,0,543,0
2309,4,6,0,233,0
2310,25,11,1,93,0
2311,16,9,0,349,0
2312,26,6,0,32,1
2313,27,6,0,75,1
2314,26,10,0,221,0
2315,7,13,0,590,0
2316,0,7,2,303,0
2317,15,11,1,691,0
2318,19,6,0,232,0
2319,14,8,2,370,1
2320,23,12,0,213,0
2321,4,9,1,466,0
2322,17,9,1,696,0
2323,28,9,1,190,0
2324,8,12,1,360,0
2325,27,5,2,703,1
2326,1,9,0,296,0
2327,4,9,0,546,0
2328,29,10,0,342,1
2329,18,6,2,468,1
2330,1,10,1,469,0
2331,25,7,0,245,0
2332,27,9,0,208,1
2333,19,6,0,165,1
2334,25,8,1,430,0
2335,0,8,2,521,0
2336,25,5,0,201,1
2337,12,8,0,109,0
2338,12,5,0,491,0
2339,21,8,2,145,0
2340,19,7,1,99,1
2341,7,4,0,167,1
2342,13,4,2,71,0
2343,3,5,0,48,0
2344,15,10,1,172,0
2345,17,10,0,365,0
2346,23,14,0,276,0
2347,1,6,0,195,0
2348,7,13,2,597,1
2349,24,10,2,91,0
2350,19,7,1,212,1
2351,10,7,0,426,0
2352,15,2,0,286,0
2353,6,11,3,280,1
2354,2,10,1,406,0
2355,21,9,1,374,1
2356,11,5,1,600,1
2357,0,6,2,690,0
2358,7,4,0,47,0
2359,6,7,0,185,0
2360,16,11,1,243,0
2361,10,8,0,556,0
2362,4,6,0,714,0
2363,27,7,1,709,1
2364,11,8,1,356,0
2365,10,11,3,174,0
2366,22,8,0,696,0
2367,27,6,0,389,0
2368,26,5,0,437,1
2369,16,12,1,365,0
2370,25,11,1,408,1
2371,20,9,1,63,1
2372,1,11,0,199,0
2373,26,5,1,240,1
2374,23,4,0,330,1
2375,17,6,0,272,1
2376,2,10,1,66,0
2377,7,11,1,411,0
2378,7,12,1,467,0
2379,9,5,1,437,0
2380,25,6,0,675,0
2381,1,6,2,270,0
2382,27,7,0,323,1
2383,15,10,2,379,0
2384,28,6,0,153,0
2385,3,11,1,575,0
2386,3,6,1,124,0
2387,19,5,1,295,0
2388,28,16,0,534,0
2389,2,3,2,628,0
2390,12,14,1,82,0
2391,21,12,0,173,0
2392,7,9,1,682,0
2393,1,4,0,175,0
2394,3,9,3,380,1
2395,4,9,0,650,0
2396,16,2,0,669,0
2397,16,9,1,17,1
2398,14,3,0,686,0
2399,17,9,0,42,1
2400,18,6,0,586,0
2401,16,11,0,500,0
2402,7,6,0,257,0
2403,20,8,0,514,0
2404,22,5,0,390,1
2405,10,8,0,466,0
2406,20,9,0,262,0
2407,4,4,0,372,0
2408,19,7,1,543,0
2409,16,5,0,442,0
2410,1,6,0,118,0
2411,19,7,1,378,0
2412,0,5,3,186,0
2413,11,7,2,157,1
2414,25,8,1,697,0
2415,18,8,1,489,0
2416,14,8,0,441,0
2417,17,9,0,190,0
2418,14,5,0,315,0
2419,26,10,1,307,1
2420,29,9,0,334,0
2421,5,11,3,667,0
2422,24,12,1,704,0
2423,19,4,1,677,0
2424,21,12,0,151,0
2425,24,8,0,335,0
2426,9,10,1,602,0
2427,25,2,1,578,1
2428,9,10,0,56,1
2429,12,6,0,102,1
2430,26,8,1,570,1
2431,14,12,1,276,0
2432,19,8,1,20,0
2433,12,6,0,86,0
2434,10,8,2,405,0
2435,13,4,0,250,1
2436,5,5,1,612,0
2437,7,8,2,200,0
2438,4,6,1,569,0
2439,23,7,3,349,0
2440,7,8,0,211,0
2441,1,5,1,395,0
2442,1,5,0,200,0
2443,21,8,0,514,0
2444,1,8,0,46,0
2445,12,8,1,696,0
2446,3,11,0,537,0
2447,27,15,2,621,0
2448,13,11,0,575,0
2449,19,6,0,487,0
2450,29,7,0,282,0
2451,1,12,0,420,0
2452,16,7,0,108,0
2453,24,5,1,346,1
2454,21,5,1,722,1
2455,3,3,0,74,0
2456,21,3,0,91,1
2457,11,8,0,187,0
2458,9,11,1,628,0
2459,5,9,1,135,0
2460,3,6,1,715,0
2461,7,7,0,383,0
2462,9,5,0,564,0
2463,6,5,0,28,0
2464,5,7,0,482,0
2465,9,12,1,571,0
2466,28,8,0,319,0
2467,15,6,0,237,0
2468,20,10,0,64,1
2469,13,12,1,141,0
2470,16,8,1,261,0
2471,29,8,0,316,0
2472,12,6,1,690,0
2473,4,6,1,54,0
2474,3,6,0,93,0
2475,4,5,1,476,0
2476,23,7,0,227,0
2477,7,2,2,39,0
2478,16,4,1,38,0
2479,5,2,0,197,0
2480,25,10,0,264,0
2481,4,7,1,715,0
2482,4,9,0,543,0
2483,24,5,0,569,1
2484,5,5,1,160,0
2485,10,7,0,310,1
2486,7,8,2,582,0
2487,24,10,0,55,0
2488,6,6,0,625,0
2489,14,3,0,239,0
2490,12,13,0,576,0
2491,11,11,1,561,0
2492,7,7,0,253,0
2493,2,7,1,238,0
2494,2,7,1,658,0
2495,14,6,1,243,0
2496,28,8,1,169,1
2497,28,14,0,482,1
2498,25,7,0,276,0
2499,16,11,0,155,0
2500,11,9,0,124,0
2501,22,4,0,240,1
2502,28,8,0,374,0
2503,25,8,2,226,1
2504,29,11,1,339,0
2505,5,7,0,497,0
2506,1,6,0,589,0
2507,29,10,0,59,1
2508,1,8,3,37,0
2509,22,9,0,439,0
2510,9,7,2,302,0
2511,7,11,0,254,0
2512,19,5,1,715,0
2513,12,12,0,124,0
2514,9,7,2,56,0
2515,1,11,0,646,0
2516,7,8,0,523,0
2517,8,5,1,111,0
2518,26,5,1,63,1
2519,7,6,0,184,0
2520,1,8,0,127,0
2521,7,7,0,638,0
2522,24,12,0,596,0
2523,15,10,1,143,0
2524,14,8,0,500,0
2525,11,6,0,258,0
2526,29,5,0,382,1
2527,25,6,1,385,1
2528,3,6,0,694,0
2529,9,9,0,80,0
2530,27,6,0,686,1
2531,15,2,0,334,0
2532,0,10,0,16,0
2533,7,4,2,108,0
2534,6,10,0,456,0
2535,10,8,2,570,0
2536,11,8,4,683,0
2537,8,11,1,38,0
2538,2,10,1,583,0
2539,4,10,0,50,0
2540,6,3,0,136,0
2541,13,10,0,661,0
2542,24,5,1,104,0
2543,18,2,0,359,1
2544,4,8,1,280,0
2545,19,5,0,575,1
2546,22,8,0,124,0
2547,15,6,1,270,0
2548,6,14,0,300,0
2549,5,10,1,153,0
2550,16,9,0,114,0
2551,4,5,1,79,0
2552,20,7,2,37,1
2553,12,9,0,156,0
2554,18,10,0,263,0
2555,7,8,0,556,0
2556,15,15,0,334,0
2557,19,8,0,246,0
2558,28,8,1,672,0
2559,21,14,0,318,0
2560,2,3,1,483,0
2561,3,6,0,480,0
2562,27,13,0,70,0
2563,24,11,0,191,0
2564,15,11,0,599,0
2565,29,8,2,690,1
2566,0,9,1,483,1
2567,3,13,1,334,0
2568,15,5,2,96,1
2569,5,8,1,79,0
2570,15,8,0,285,0
2571,12,13,0,31,0
2572,24,9,0,175,1
2573,14,11,0,166,0
2574,21,6,3,146,0
2575,9,6,0,185,0
2576,20,7,0,166,0
2577,1,3,1,62,0
2578,2,13,0,610,0
2579,20,7,0,211,0
2580,21,9,1,398,0
2581,5,8,1,32,0
2582,19,4,0,562,1
2583,24,7,0,63,0
2584,3,6,1,641,0
2585,24,7,0,260,1
2586,7,8,0,346,0
2587,19,7,0,78,1
2588,13,10,0,714,1
2589,0,2,0,625,0
2590,3,11,0,286,0
2591,0,8,1,437,0
2592,0,3,1,142,0
2593,13,5,2,191,1
2594,1,9,1,497,1
2595,4,8,0,409,0
2596,19,5,0,455,1
2597,11,6,2,347,0
2598,12,6,0,152,0
2599,14,12,0,426,0
2600,22,6,0,583,0
2601,20,5,0,361,0
2602,12,7,0,286,1
2603,5,6,0,708,0
2604,3,3,1,712,0
2605,16,6,0,351,0
2606,4,8,0,410,0
2607,4,8,0,90,0
2608,23,7,0,564,1
2609,12,7,2,698,1
2610,9,7,0,262,0
2611,13,5,1,50,1
2612,18,5,0,724,0
2613,7,7,0,154,0
2614,1,11,1,593,0
2615,13,6,0,399,0
2616,25,5,0,521,1
2617,9,5,0,67,0
2618,15,8,1,716,0
2619,11,7,1,314,0
2620,17,7,0,313,1
2621,11,10,2,378,0
2622,28,8,2,172,1
2623,21,6,1,568,0
2624,20,6,0,594,0
2625,8,8,1,109,0
2626,3,5,0,509,0
2627,0,11,1,462,0
2628,9,10,0,576,0
2629,24,9,0,482,0
2630,17,10,1,31,0
2631,29,5,0,539,1
2632,13,8,1,335,0
2633,11,11,0,402,0
2634,16,9,2,180,0
2635,20,12,0,204,0
2636,13,5,0,245,0
2637,3,10,1,521,0
2638,11,5,1,322,0
2639,10,7,0,665,0
2640,29,4,0,326,1
2641,15,7,1,625,0
2642,14,7,1,571,0
2643,23,4,1,630,1
2644,11,10,2,728,0
2645,18,8,0,644,0
2646,11,5,1,441,0
2647,2,9,1,656,0
2648,26,5,1,220,1
2649,19,11,0,324,0
2650,10,8,0,367,0
2651,26,8,0,530,1
2652,6,10,1,140,0
2653,26,3,1,176,1
2654,0,4,2,342,0
2655,5,9,0,355,0
2656,9,7,1,219,1
2657,6,6,1,572,0
2658,8,6,0,275,1
2659,14,9,1,399,0
2660,13,13,0,27,0
2661,19,4,0,278,1
2662,3,11,0,268,0
2663,8,8,2,126,0
2664,3,9,1,549,0
2665,14,10,1,114,0
2666,10,7,0,25,0
2667,3,8,1,653,0
2668,19,8,0,327,0
2669,0,5,1,416,0
2670,15,9,0,611,0
2671,24,5,1,591,1
2672,8,4,1,261,0
2673,28,14,0,558,0
2674,21,6,0,381,0
2675,28,7,1,587,1
2676,18,5,1,701,0
2677,4,8,1,603,0
2678,26,5,1,608,1
2679,19,6,2,229,0
2680,14,8,0,704,1
2681,17,6,1,646,0
2682,24,4,0,95,0
2683,28,8,1,504,0
2684,5,7,1,440,0
2685,0,9,0,393,0
2686,0,7,2,337,1
2687,27,8,1,431,1
2688,4,8,1,432,0
2689,13,4,1,632,0
2690,15,8,0,364,0
2691,28,5,0,470,1
2692,15,9,0,174,0
2693,8,7,0,578,0
2694,18,8,0,250,0
2695,6,7,1,162,0
2696,22,8,0,151,0
2697,13,7,0,484,0
2698,23,10,1,689,0
2699,1,8,0,140,0
2700,22,8,0,662,0
2701,7,12,2,553,0
2702,4,9,1,347,0
2703,15,7,0,105,0
2704,16,8,2,256,1
2705,23,7,0,443,1
2706,0,8,2,443,0
2707,0,5,1,566,0
2708,7,5,1,674,0
2709,25,6,0,349,1
2710,6,8,0,394,0
2711,1,7,1,404,0
2712,10,9,1,18,0
2713,2,7,0,185,0
2714,8,6,2,354,0
2715,15,7,0,364,0
2716,25,8,0,261,0
2717,10,7,1,696,0
2718,17,8,0,264,0
2719,27,6,1,413,0
2720,4,9,1,245,0
2721,19,8,2,558,0
2722,14,7,0,426,1
2723,17,8,1,568,0
2724,18,9,0,313,1
2725,10,6,2,546,1
2726,5,10,0,456,0
2727,3,6,0,384,0
2728,18,8,1,69,0
2729,24,6,1,76,1
2730,7,9,0,537,0
2731,29,6,0,656,1
2732,19,10,1,206,0
2733,27,5,0,622,0
2734,8,9,1,105,1
2735,26,5,1,661,1
2736,13,6,1,64,0
2737,2,5,0,219,0
2738,25,7,0,319,1
2739,15,11,0,139,0
2740,14,6,0,434,1
2741,0,6,1,227,0
2742,2,3,0,69,0
2743,22,11,0,84,0
2744,4,4,0,614,0
2745,15,9,0,16,0
2746,22,8,0,25,0
2747,25,8,1,484,0
2748,3,7,2,676,0
2749,8,10,1,367,0
2750,18,8,2,622,0
2751,10,12,0,700,0
2752,5,12,1,222,0
2753,27,11,0,573,0
2754,13,10,0,524,0
2755,13,9,0,133,0
2756,14,8,1,15,0
2757,7,11,0,712,0
2758,25,8,1,466,1
2759,9,4,0,715,0
2760,4,6,1,708,0
2761,2,6,1,331,0
2762,2,7,0,452,0
2763,18,9,2,128,1
2764,8,7,0,213,0
2765,7,9,2,434,0
2766,15,10,1,57,0
2767,5,7,1,629,0
2768,28,11,0,434,0
2769,16,6,0,254,0
2770,18,6,1,101,0
2771,6,3,0,222,1
2772,23,7,0,139,0
2773,29,6,0,142,0
2774,6,9,0,532,0
2775,3,8,0,257,0
2776,11,9,1,289,0
2777,25,10,0,436,0
2778,3,2,0,340,0
2779,11,9,1,272,0
2780,2,10,1,521,0
2781,5,9,0,377,0
2782,10,3,1,335,1
2783,21,9,1,611,0
2784,3,13,0,26,0
2785,2,6,1,325,0
2786,7,5,1,174,1
2787,27,3,1,253,1
2788,24,6,1,123,1
2789,20,10,0,234,0
2790,19,8,0,30,0
2791,26,6,2,410,1
2792,27,8,0,145,0
2793,5,12,0,60,0
2794,1,9,1,41,0
2795,5,7,0,26,0
2796,3,9,2,78,0
2797,4,3,0,20,0
2798,26,6,0,670,0
2799,14,13,1,238,1
2800,7,9,0,359,0
2801,19,8,1,175,1
2802,21,8,0,341,0
2803,15,7,0,194,0
2804,4,7,0,198,0
2805,9,8,0,198,0
2806,4,9,0,489,0
2807,10,11,0,573,0
2808,7,8,0,46,0
2809,3,5,0,217,0
2810,26,6,0,304,0
2811,25,10,0,55,1
2812,18,10,1,28,1
2813,3,7,0,27,0
2814,28,11,0,163,0
2815,2,10,0,377,0
2816,9,8,0,209,0
2817,15,3,0,534,0
2818,9,7,0,339,0
2819,14,10,0,595,0
2820,13,11,1,519,0
2821,20,8,1,349,1
2822,15,4,0,513,0
2823,27,10,0,548,1
2824,26,9,0,384,1
2825,18,8,1,333,0
2826,11,5,0,711,0
2827,13,7,0,127,0
2828,19,11,0,451,0
2829,9,5,1,287,0
2830,27,11,0,631,0
2831,2,9,0,102,0
2832,4,9,0,318,0
2833,0,6,1,518,0
2834,1,7,2,554,0
2835,1,13,3,393,0
2836,26,9,0,643,0
2837,13,13,1,47,0
2838,13,10,1,253,0
2839,24,7,1,268,1
2840,10,5,0,407,0
2841,2,10,2,178,0
2842,6,11,0,102,0
2843,16,9,1,530,0
2844,13,6,0,258,0
2845,23,5,0,348,1
2846,8,5,0,599,0
2847,10,6,1,572,0
2848,29,4,2,719,1
2849,20,5,0,350,1
2850,15,13,0,220,0
2851,28,8,1,467,1
2852,21,11,0,704,0
2853,26,14,1,287,0
2854,5,11,1,49,0
2855,10,9,2,395,0
2856,12,5,2,601,0
2857,27,6,2,290,1
2858,18,7,0,231,0
2859,11,12,0,144,0
2860,13,6,0,103,0
2861,2,7,0,669,0
2862,11,6,0,59,0
2863,20,8,0,490,0
2864,16,9,1,459,0
2865,6,5,1,655,0
2866,1,5,0,20,0
2867,19,5,0,721,1
2868,8,8,0,176,0
2869,4,9,1,683,0
2870,16,8,2,368,0
2871,4,8,2,137,0
2872,20,12,1,459,1
2873,19,13,2,440,1
2874,23,7,0,315,1
2875,28,6,1,391,1
2876,20,8,0,306,1
2877,0,8,1,297,0
2878,15,5,0,85,1
2879,7,9,2,123,0
2880,15,3,1,352,1
2881,23,8,1,246,1
2882,4,4,0,136,0
2883,21,16,2,617,0
2884,21,8,1,620,1
2885,17,12,0,79,0
2886,17,6,0,515,1
2887,16,5,1,161,0
2888,14,6,1,421,0
2889,21,10,0,275,0
2890,5,13,0,97,0
2891,4,3,1,580,0
2892,25,9,0,107,1
2893,5,12,2,98,0
2894,17,4,2,549,1
2895,24,8,0,646,0
2896,8,5,0,377,0
2897,3,4,1,63,0
2898,15,7,2,348,0
2899,19,10,0,401,0
2900,18,9,1,645,1
2901,17,8,0,530,1
2902,5,5,1,42,0
2903,29,11,1,590,0
2904,6,8,1,491,1
2905,0,3,1,467,0
2906,12,10,2,578,0
2907,17,4,3,269,1
2908,20,5,0,83,1
2909,16,5,2,171,1
2910,27,4,0,729,0
2911,9,10,0,92,0
2912,9,2,2,456,0
2913,8,5,1,385,0
2914,1,9,0,669,0
2915,3,6,0,649,1
2916,24,4,0,160,0
2917,14,8,0,464,0
2918,21,8,1,193,1
2919,14,7,0,335,0
2920,19,7,1,191,0
2921,5,7,0,299,0
2922,7,9,0,180,0
2923,12,7,0,33,1
2924,13,10,0,421,0
2925,27,9,0,89,0
2926,29,9,0,410,1
2927,25,8,0,624,0
2928,24,6,0,40,1
2929,3,9,1,187,0
2930,24,8,0,452,0
2931,0,7,0,571,0
2932,7,8,0,632,0
2933,1,13,1,24,0
2934,13,9,1,17,1
2935,6,11,0,244,0
2936,18,9,1,311,1
2937,23,9,2,247,0
2938,9,6,0,326,0
2939,7,14,0,460,0
2940,1,6,0,139,0
2941,0,8,0,511,0
2942,24,5,1,285,1
2943,28,7,1,182,1
2944,28,11,0,69,1
2945,13,7,1,458,1
2946,17,5,0,519,0
2947,2,8,2,219,0
2948,0,9,0,56,0
2949,17,11,0,163,0
2950,11,12,0,611,0
2951,4,12,2,291,0
2952,10,7,0,713,0
2953,4,2,0,503,0
2954,1,5,1,511,0
2955,11,3,1,387,0
2956,4,7,1,24,0
2957,8,8,0,65,0
2958,20,5,2,143,1
2959,19,8,0,524,1
2960,25,12,1,626,0
2961,10,11,2,435,0
2962,15,7,1,16,0
2963,0,3,0,543,0
2964,6,9,0,476,0
2965,13,8,2,161,0
2966,0,3,0,368,0
2967,6,6,0,401,0
2968,19,8,0,467,0
2969,8,2,1,115,0
2970,14,6,0,297,0
2971,0,7,1,317,0
2972,28,9,0,259,0
2973,4,13,1,196,0
2974,5,10,1,163,0
2975,9,6,0,295,0
2976,18,8,2,412,0
2977,12,7,1,150,0
2978,5,12,0,580,0
2979,9,6,0,319,0
2980,9,9,1,495,0
2981,15,9,0,385,1
2982,27,5,0,615,1
2983,0,9,0,264,0
2984,1,8,0,343,0
2985,19,5,1,192,1
2986,24,4,1,423,1
2987,12,5,1,207,1
2988,24,9,1,168,1
2989,9,7,0,570,0
2990,17,6,2,495,0
2991,10,4,2,105,0
2992,29,6,0,259,0
2993,29,7,0,139,0
2994,13,8,1,689,1
2995,26,10,3,213,1
2996,11,7,0,305,0
2997,3,12,0,473,0
2998,23,7,0,453,0
2999,29,6,1,718,1
